OBJECTID,STOPNAME,TRAPEZESTOPABBR,RUCUSSTOPABBR,STOPID,LATITUDE,LONGITUDE,ACCESSIBILITYMASK,ATSTREET,ONSTREET,POSITION,ORIENTATION,SERVICEPLANNINGSTOPTYPE,SHELTER,INSERT_TIMESTAMP,SDE_ID,SIGNUPID,SUPERVISOR_DISTRICT,shape,data_as_of,data_loaded_at,Current Police Districts,Current Supervisor Districts,Analysis Neighborhoods,Neighborhoods,SF Find Neighborhoods
69979,Corbett Ave&Graystone Ter E-MI/PS,CRBTGRAY,CRBTGRAY,4177,37.756409999999995,-122.44328,,GRAYSTONE TER,CORBETT AVE,MI,EA,,0,1724754766000,15646182,145,8,POINT (-122.44328 37.75641),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,7,5,5,47,47
69892,Grafton Ave&Granada Ave SW-NS/SB,GRAFGND0,GRAFGNDA,4910,37.719961999999995,-122.457251,,GRANADA AVE,GRAFTON AVE,NS,SW,,0,1724754766000,15646260,145,11,POINT (-122.457251 37.719962),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,10,1,24,64,64
72220,West Portal Ave&15th Ave S-NS/SB,W P 15A0,W P 15AV,6899,37.736485,-122.470519,,15TH AVE,WEST PORTAL AVE,NS,SO,,0,1724754766000,15653305,145,7,POINT (-122.470519 37.736485),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,10,8,41,46,46
70674,Paul Ave&San Bruno Ave N-MB/SB,PAULSBR1,PAULSBRO,5904,37.723879,-122.401576,,SAN BRUNO AVE,PAUL AVE,MB,NO,,0,1724754766000,15649263,145,9,POINT (-122.401576 37.723879),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,2,2,25,91,91
69825,Van Ness Ave&Vallejo St NS-N/SI,V N VAL2,,8098,37.79672,-122.42365699999999,,VALLEJO ST,VAN NESS AVE,,,,0,1724754766000,15646063,145,3,POINT (-122.423657 37.79672),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,4,6,13,102,102
71269,San Jose Ave&Santa Rosa Ave E-FS/SI,S.J.SRO1,S.J.SROS,6284,37.728991,-122.439922,,SANTA ROSA AVE,SAN JOSE AVE,FS,EA,FL,0,1724754766000,15654044,145,11,POINT (-122.439922 37.728991),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,9,1,28,94,94
69708,Clay St&Van Ness Ave SW-NS/BZ,CLAYV.N1,CLAYV.N.,4031,37.792106,-122.422913,1,VAN NESS AVE,CLAY ST,NS,SW,BZ,1,1724754766000,15645734,145,2,POINT (-122.422913 37.792106),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,4,6,30,102,102
69258,16th Ave&Moraga St E-MI/SB,16AVMOR1,16AVMORA,3276,37.7563,-122.47361000000001,,MORAGA ST,16TH AVE,MI,EA,FL,0,1724754766000,15644429,145,7,POINT (-122.47361 37.7563),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,10,8,14,44,44
71748,Cabrillo St&47TH Ave NE-NS/PS,CBRO47A0,CBRO47AV,3924,37.773421,-122.507767,,47TH AVE,CABRILLO ST,NS,NE,,0,1724754766000,15652362,145,1,POINT (-122.507767 37.773421),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,8,4,29,8,8
70396,Monterey Blvd&Faxon Ave S-FS/SB,MTRYFAX1,MTRYFAXN,5431,37.730695,-122.459085,,FAXON AVE,MONTEREY BLVD,FS,SO,,0,1724754766000,15647922,145,7,POINT (-122.459085 37.730695),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,9,8,41,71,71
69755,Fulton St&Stanyan St SE-FS/BZ,FULTSTA1,FULTSTAN,4235,37.774755999999996,-122.454519,,STANYAN ST,FULTON ST,FS,SE,BZ,0,1724754766000,15645885,145,1,POINT (-122.454519 37.774756),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,7,4,18,12,12
71951,Whitney St&Fairmount St NW-NS/SB,WTNYFMNT,WTNYFAIR,6981,37.738903,-122.427491,,FAIRMOUNT ST,WHITNEY ST,NS,NW,FL,0,1724754766000,15651053,145,8,POINT (-122.427491 37.738903),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,9,5,10,59,59
72319,Visitacion Ave&Rutland St E-NS/PS,VISIRUT0,VISIRUTL,6850,37.711487999999996,-122.407791,,RUTLAND ST,VISITACION AVE,NS,EA,,0,1724754766000,15649891,145,10,POINT (-122.407791 37.711488),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,9,9,40,75,75
71029,Sloat Blvd&Clearfield Dr SW-NS/BZ,SLOACLR1,SLOACLRF,6454,37.733847,-122.491595,,CHURCH ACCESS RD,SLOAT BLVD,NS,SW,BZ,1,1724754766000,15650212,145,4,POINT (-122.491595 37.733847),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,10,8,35,43,43
71859,San Jose Ave&Santa Ynez Ave N-NS/SI,S.J.SYN0,S.J.SYNZ,6287,37.725877,-122.442359,,SANTA YNEZ AVE,SAN JOSE AVE,NS,NO,SI,0,1724754766000,15652481,145,11,POINT (-122.442359 37.725877),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,9,1,28,94,94
69599,Chestnut St&Laguna St SW-NS/BZ,CHESLGN1,CHESLGNA,3948,37.80137,-122.431406,,LAGUNA ST,CHESTNUT ST,NS,SW,BZ,0,1724754766000,15645239,145,2,POINT (-122.431406 37.80137),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,4,6,13,17,17
71536,Market St&Steuart St S-NS/SB,MRKTSTE1,MRKTSTEU,5693,37.79426,-122.39491,1,STEUART ST,MARKET ST,NS,SO,,1,1724754766000,15652187,145,6,POINT (-122.39491 37.79426),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,6,10,8,108,108
70246,Hyde St&Clay St NW-NS/BZ,HYDECLA0,HYDECLAY,5068,37.79287,-122.41784,,CLAY ST,HYDE ST,NS,NW,BZ,1,1724754766000,15647352,145,3,POINT (-122.41784 37.79287),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,6,3,32,16,16
71713,Sloat Blvd&36th Ave SW-NS/PS,SLOA36A1,SLOA36AV,6443,37.733793,-122.493451,,SUNSET BLVD OFF RAMP,SLOAT BLVD,NS,SW,,1,1724754766000,15650816,145,4,POINT (-122.493451 37.733793),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,10,8,35,43,43
70167,Ingalls St&Van Dyke Ave N-NS,INGLVDY0,INGLVDYK,5114,37.72611,-122.38677,,VAN DYKE AVE,INGALLS ST,NS,NO,FL,0,1724754766000,15647045,145,10,POINT (-122.38677 37.72611),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,2,9,1,86,86
71073,The Embarcadero&Folsom St NE-FS/BZ,EMBRF121,EMBRFOLS,4508,37.790731,-122.389772,1,HARRISON ST,THE EMBARCADERO,FS,NE,BZ,0,1724754766000,15653897,145,6,POINT (-122.389772 37.790731),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,1,10,8,30,30
70428,Mission St&8th St E-FS/BZ,MISS.8S1,MISS.8ST,5541,37.7777,-122.41273,,8TH ST,MISSION ST,FS,EA,BZ,0,1724754766000,15647617,145,6,POINT (-122.41273 37.7777),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,1,10,34,32,32
71419,Rivera St&37th Ave SW-NS,RVRA37A1,RVRA37AV,6245,37.74585,-122.49536,,37TH AVE,RIVERA ST,NS,SW,,0,1724754766000,15650594,145,4,POINT (-122.49536 37.74585),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,10,7,35,39,39
71374,Saint Francis Circle NW-NS/SI,STFRCIR1,STFRCIRC,6503,37.734806999999996,-122.471618,1,JUNIPERO SERRA BLVD,WEST PORTAL AVE,NS,NW,SI,0,1724754766000,15654183,145,7,POINT (-122.471618 37.734807),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,10,8,41,46,46
70545,Market St&Gough St S-NS/SI,MRKTGOU1,MRKTGOUG,5673,37.772875,-122.42199099999999,1,GOUGH ST,MARKET ST,NS,SO,SI,0,1724754766000,15648562,145,6,POINT (-122.421991 37.772875),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,1,10,20,32,32
72090,Diamond St&Diamond Heights Blvd  S-FS/PS,DIAMDHTS,DIAMDHTS,7251,37.738199,-122.437424,,DIAMOND HEIGHTS BLVD,DIAMOND ST,FS,SO,FL,0,1724754766000,15652724,145,8,POINT (-122.437424 37.738199),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,9,5,10,96,96
69678,Geary Blvd&25TH Ave NE-NS/BZ,GEAR25A0,GEAR25AV,4269,37.78022,-122.48461,1,25TH AVE,GEARY BLVD,NS,NE,BZ,0,1724754766000,15645665,145,1,POINT (-122.48461 37.78022),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,8,4,29,8,8
71822,California St&6TH Ave SE-FS/BZ,CALI.6AV,,7844,37.785007,-122.464275,1,06TH AVE,CALIFORNIA ST,,,,0,1724754766000,15655566,145,1,POINT (-122.464275 37.785007),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,8,4,11,5,5
69691,Cortland Ave&Prospect Ave W-NS/BZ,CORTPRO0,CORTPROS,4161,37.7402,-122.42093,,PROSPECT AVE,CORTLAND AVE,NS,WE,BZ,0,1724754766000,15645701,145,9,POINT (-122.42093 37.7402),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,9,2,2,61,61
71931,Geary Blvd&Stanyan Blvd SW-NS/BZ,GEARSTA1,GEARSTAN,4764,37.781259999999996,-122.456434,1,STANYAN ST,GEARY BLVD,NS,SW,BZ,0,1724754766000,15649546,145,2,POINT (-122.456434 37.78126),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,8,4,18,12,12
71144,Stockton St&Sacramento St W-MB/BB,STOKSAC1,STOKSACO,6522,37.793479999999995,-122.40788,,SACRAMENTO ST,STOCKTON ST,MB,WE,BB,0,1724754766000,15651842,145,3,POINT (-122.40788 37.79348),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,6,3,6,16,16
72386,Ingalls St&Kiska Rd SE-NS/SB,INGLKISK,,8058,37.731041999999995,-122.379556,,INGALLS ST,KISKA RD,,,,0,1724754766000,15655690,145,10,POINT (-122.379556 37.731042),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,2,9,1,78,78
69122,4th St&Mission St OB S-FS/BZ,.4STMIS0,.4STMISS,3160,37.784259,-122.404117,,MISSION ST,4TH ST,FS,SO,BZ,0,1724754766000,15644213,145,6,POINT (-122.404117 37.784259),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,1,10,34,32,32
70434,Jackson St&Jones St N-MI,JACKJON0,JACKJONE,5152,37.795041,-122.414842,,JONES ST,JACKSON ST,MI,NO,,0,1724754766000,15647633,145,3,POINT (-122.414842 37.795041),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,6,3,21,16,16
70825,Warren Dr&Oakpark Dr SW-FS/SB,WARNOKP1,WARNOKPK,6914,37.75534,-122.45635,,OAK PARK DR,WARREN DR,FS,SW,,0,1724754766000,15651490,145,7,POINT (-122.45635 37.75534),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,7,8,14,111,111
71779,Santiago St&14th Ave SW-NS,SNTG14A1,SNTG14AV,6467,37.74508,-122.47049,,14TH AVE,SANTIAGO ST,NS,SW,,0,1724754766000,15654492,145,7,POINT (-122.47049 37.74508),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,10,8,41,44,44
69976,Diamond St&28TH St SW-FS/SB,DIAM28S0,DIAM28ST,4379,37.74465,-122.435762,,28TH ST,DIAMOND ST,FS,SW,,0,1724754766000,15646179,145,8,POINT (-122.435762 37.74465),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,9,5,22,57,57
71381,Foerster St.&Monterey Blvd NE-FS/PS,FOERMTRY,,7528,37.731694999999995,-122.448753,,JOOST AVE,FOERSTER ST,,,,0,1724754766000,15655081,145,7,POINT (-122.448753 37.731695),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,9,8,41,95,95
71824,San Bruno Ave&Harkness Ave NE-FS/BZ,SBROHARK,,7899,37.718043,-122.400114,1,HARKNESS AVE,SAN BRUNO AVE,,,,0,1724754766000,15655569,145,10,POINT (-122.400114 37.718043),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,9,9,25,91,91
70978,Leavenworth St&O'Farrell St SE-NS,LEAVOFA1,LEAVOFAR,4867,37.7855,-122.41453,,O'FARRELL ST,LEAVENWORTH ST,NS,SE,BZ,1,1724754766000,15654690,145,5,POINT (-122.41453 37.7855),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,5,10,36,20,20
69177,19th Ave&Judah St SW-FS/BB,19AVJUD0,19AVJUDA,3365,37.7614,-122.47711,1,JUDAH ST,19TH AVE,FS,SW,BZ,1,1724754766000,15643851,145,4,POINT (-122.47711 37.7614),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,10,7,35,39,39
70651,Palou Ave&Jennings St E-NS/SB,PALUJEN1,PALUJENN,5870,37.730795,-122.38514599999999,,JENNINGS ST,PALOU AVE,NS,EA,,0,1724754766000,15649186,145,10,POINT (-122.385146 37.730795),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,2,9,1,86,86
71534,Market St&Sanchez St N-NS/SI,MRKTSNC0,MRKTSNCZ,5690,37.766185,-122.430707,1,SANCHEZ ST,MARKET ST,NS,NO,SI,0,1724754766000,15652156,145,8,POINT (-122.430707 37.766185),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,3,5,5,28,28
70092,Fillmore St&Haight St NW-NS/BZ,FILLHAI0,FILLHAIT,4618,37.772199,-122.430537,,HAIGHT ST,FILLMORE ST,NS,NW,BZ,0,1724754766000,15646632,145,5,POINT (-122.430537 37.772199),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,4,11,9,26,26
69355,8th St&Harrison St S-FS/BI,.8STHAR0,8STHARR,3206,37.773536,-122.408376,,HARRISON ST,8TH ST,FS,SO,BZ,0,1724754766000,15644316,145,6,POINT (-122.408376 37.773536),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,1,10,34,32,32
69884,Duncan St&Cameo Way SW-NS/SB,DUNCCAM0,DUNCCAMO,4454,37.74519,-122.44304,,CAMEO WAY,DUNCAN ST,NS,WE,FL,0,1724754766000,15645850,145,8,POINT (-122.44304 37.74519),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,9,5,22,57,57
70373,Noriega St&28th Ave NE-NS/BZ,NORI28A0,NORI28AV,5745,37.753898,-122.48599300000001,,28TH AVE,NORIEGA ST,NS,NE,BZ,1,1724754766000,15647865,145,4,POINT (-122.485993 37.753898),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,10,7,35,39,39
72157,Roosevelt Way&Clifford Ter NW-MI/PS,RSVTCLI1,RSVTCLIF,6237,37.763729999999995,-122.44301,,CLIFFORD TER,ROOSEVELT WAY,MI,NW,,0,1724754766000,15651207,145,8,POINT (-122.44301 37.76373),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,7,5,5,112,112
70667,Stanyan St&Frederick St NE-FS/BZ,STANFRE1,STANFRED,6478,37.766449,-122.45291399999999,,FREDERICK ST,STANYAN ST,FS,NE,BZ,0,1724754766000,15649239,145,8,POINT (-122.452914 37.766449),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,7,11,3,29,29
71915,South Hill Blvd&Rolph St E-NS/PS,SOHLRLP0,SOHLRLPH,6471,37.711234,-122.431771,,ROLPH ST,SOUTH HILL BLVD,NS,EA,,0,1724754766000,15649479,145,11,POINT (-122.431771 37.711234),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,9,1,7,58,58
72152,Turk St&Parker Ave NE-NS/BZ,TURKPRK0,TURKPRKR,6727,37.777905,-122.453281,,PARKER AVE,TURK BLVD,NS,NE,BZ,0,1724754766000,15651197,145,1,POINT (-122.453281 37.777905),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,7,4,18,12,12
72156,Sloat Blvd&West Portal Ave SW-NS/PS,SLOAW.P.,SLOAW.P.,6465,37.734575,-122.471881,,WEST PORTAL AVE,SLOAT BLVD,NS,SW,,0,1724754766000,15651206,145,7,POINT (-122.471881 37.734575),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,10,8,41,62,62
71727,16th Ave&Moraga St NW-NS/SB,16AVMOR0,16AVMORA,3277,37.75636,-122.47368,,MORAGA ST,16TH AVE,NS,NW,FL,0,1724754766000,15650854,145,7,POINT (-122.47368 37.75636),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,10,8,14,44,44
72078,Powell St&California St NE-FS,POWLCAL0,POWLCALI,6049,37.792300000000004,-122.409145,,CALIFORNIA ST,POWELL ST,FS,NE,,1,1724754766000,15652670,145,3,POINT (-122.409145 37.7923),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,6,3,6,16,16
70534,Miraloma Dr&Marne Ave SW-NS/PS,MIRAMAR1,MIRAMARN,5517,37.740082,-122.459224,,MARNE AVE,MIRALOMA DR,NS,SW,,0,1724754766000,15648467,145,7,POINT (-122.459224 37.740082),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,9,8,41,117,117
70749,Turk St&Central Ave SW-NS/SB,TURKCEN1,TURKCENT,6717,37.778762,-122.445441,,CENTRAL AVE,TURK BLVD,NS,SW,,0,1724754766000,15652959,145,2,POINT (-122.445441 37.778762),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,7,11,18,97,97
71559,Bayshore Blvd&Blanken Ave SE-NS/BZ,BSHRBLKN,,7334,37.712226,-122.402179,1,BLANKEN AVE,BAYSHORE BLVD,,,,0,1724754766000,15654315,145,10,POINT (-122.402179 37.712226),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,9,9,1,89,89
70250,J. Serra at S. F. Golf Club SW-FS,J S CLU0,J S CLUB,5135,37.710707,-122.471324,1,JUNIPERO SERRA BLVD ON RAMP,JUNIPERO SERRA BLVD,FS,SW,FL,0,1724754766000,15647362,145,7,POINT (-122.471324 37.710707),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,10,8,16,43,43
71173,Yerba Buena/Moscone Station,YB/MOSC1,,7873,37.782160999999995,-122.401551,,CLEMENTINA ST,04TH ST,,,,0,1724754766000,15655287,145,6,POINT (-122.401551 37.782161),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,1,10,34,32,32
70321,Howth St&Mt Vernon Ave N-NS,HOWTMTV0,HOWTMTVN,5039,37.71978,-122.45164,,MT VERNON AVE,HOWTH ST,NS,NO,FL,0,1724754766000,15647260,145,11,POINT (-122.45164 37.71978),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,10,1,24,81,81
71293,Roosevelt Way&15th St S-NS/SB,RSVT15ST,RSVT15ST,6233,37.766493,-122.439505,,15TH ST,ROOSEVELT WAY,NS,SO,,0,1724754766000,15654899,145,8,POINT (-122.439505 37.766493),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,7,5,5,113,113
70311,Cortland Ave&Bayshore Blvd SW-NS/BZ,CORTBSHR,,8081,37.739684,-122.407769,,HILTON ST,CORTLAND AVE,,,,0,1724754766000,15647594,145,9,POINT (-122.407769 37.739684),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,2,2,2,82,82
72041,Geary Blvd&St Joseph's Ave SE-FS/BZ,GEARSTJ1,GEARSTJO,4765,37.782795,-122.442541,1,SAINT JOSEPHS AVE,GEARY BLVD,FS,SE,BZ,0,1724754766000,15649633,145,2,POINT (-122.442541 37.782795),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,8,6,39,13,13
69268,11th St&Mission St S-FS/BZ,11STMIS0,11STMISS,3243,37.774038,-122.41689099999999,1,MISSION ST,11TH ST,FS,SO,BZ,0,1724754766000,15644474,145,6,POINT (-122.416891 37.774038),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,1,10,20,32,32
71241,Sunset Blvd&Quintara St SW-FS/SB,SUNSQUI0,SUNSQUIN,6548,37.747578,-122.49491499999999,,QUINTARA ST,SUNSET BLVD,FS,SW,,1,1724754766000,15651892,145,4,POINT (-122.494915 37.747578),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,10,7,35,39,39
69300,18th St&Valencia St NW-FS/BZ,18STVLN1,18STVLNC,3348,37.761762,-122.42173199999999,,VALENCIA ST,18TH ST,FS,NW,BZ,1,1724754766000,15644545,145,9,POINT (-122.421732 37.761762),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,3,5,20,37,37
72076,Powell St&Beach St W-MB/SB,POWLBEC0,POWLBECH,6046,37.808031,-122.412508,,BEACH ST,POWELL ST,FS,SW,,0,1724754766000,15652665,145,3,POINT (-122.412508 37.808031),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,6,3,23,99,99
69208,15th Ave&Taraval St SW-FS/PS,15AVTAR1,15AVTARA,3267,37.742968,-122.471393,,14TH AVE,ULLOA ST,FS,SW,,1,1724754766000,15643992,145,7,POINT (-122.471393 37.742968),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,10,8,41,46,46
70827,Bosworth St&Milton St SW-NS/PS,BOSWMIL1,BOSWMILT,3702,37.733318,-122.42952,,MILTON ST,BOSWORTH ST,NS,SW,,0,1724754766000,15651495,145,8,POINT (-122.42952 37.733318),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,9,5,28,93,93
71380,Newhall St&Faifax Ave W-NS/PS,NEWHF X0,,7428,37.741406,-122.387153,,FAIRFAX AVE,NEWHALL ST,,,,0,1724754766000,15655079,145,10,POINT (-122.387153 37.741406),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,2,9,1,86,86
69861,Geary Blvd&6TH Ave SE-FS/BZ,GEAR 6A1,GEAR 6AV,4258,37.781,-122.464125,1,06TH AVE,GEARY BLVD,NS,SW,BZ,0,1724754766000,15645781,145,1,POINT (-122.464125 37.781),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,8,4,11,5,5
70386,Lincoln Way&15th Ave SW-NS/BZ,LWAY15A1,LWAY15AV,5305,37.76556,-122.47305,,15TH AVE,LINCOLN WAY,NS,SW,BZ,1,1724754766000,15647890,145,7,POINT (-122.47305 37.76556),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,10,11,14,109,109
70190,Mason St&Green St SW-FS,MASNGRE1,MASNGREN,5363,37.79902,-122.412352,,GREEN ST,MASON ST,FS,SW,,1,1724754766000,15647128,145,3,POINT (-122.412352 37.79902),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,6,3,21,107,107
71201,Mason St&Yacht Rd FS NW/PS,MASNMRN0,,8023,37.805020999999996,-122.44850199999999,,,MASON ST,,,,0,1724754766000,15655378,145,2,POINT (-122.448502 37.805021),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,,6,27,3,3
72359,Mason St&Yacht/Girard Rd NS SW/PS,MASNEBCH,,8028,37.804815999999995,-122.448949,,OLD MASON ST,MASON ST,,,,0,1724754766000,15655617,145,2,POINT (-122.448949 37.804816),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,,6,27,3,3
71980,Sunnydale Ave&Rutland St E-NS/PS,SUNYRUT0,SUNYRUTL,6576,37.70986,-122.40851,1,RUTLAND ST,SUNNYDALE AVE,NS,EA,,0,1724754766000,15652585,145,10,POINT (-122.40851 37.70986),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,9,9,40,75,75
72334,636 Teresita Blvd SW-FS/SB,TEREH630,TEREH636,6659,37.736835,-122.44586699999999,,,TERESITA BLVD,FS,SW,,0,1724754766000,15651398,145,7,POINT (-122.445867 37.736835),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,9,8,41,72,72
69778,Excelsior Ave&Mission St S-FS/BZ,EXCLMIS0,EXCLMISS,4572,37.726161999999995,-122.433577,,MISSION ST,EXCELSIOR AVE,FS,SO,BZ,0,1724754766000,15645931,145,11,POINT (-122.433577 37.726162),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,9,1,7,90,90
72315,Hayes St&Divisadero St NW-FS/BZ,HAYSDIV0,HAYSDIVI,4991,37.775005,-122.437945,,BRODERICK ST,HAYES ST,FS,NW,BZ,1,1724754766000,15649878,145,5,POINT (-122.437945 37.775005),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,7,11,9,24,24
69296,18th St&Mission St NW-FS/BZ,18STMIS1,18STMISS,3338,37.761894999999996,-122.419509,,MISSION ST,18TH ST,FS,NW,BZ,0,1724754766000,15644541,145,9,POINT (-122.419509 37.761895),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,3,2,20,53,53
72074,Revere Ave&Lane St W-NS,RVRELAN0,RVRELANE,6254,37.73169,-122.39029,,LANE ST,REVERE AVE,NS,WE,FL,0,1724754766000,15652658,145,10,POINT (-122.39029 37.73169),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,2,9,1,86,86
70275,Laguna Honda Blvd&Balceta Ave S-FS,LGHNBAL0,LGHNBALC,4877,37.74529,-122.45718,,BALCETA AVE,LAGUNA HONDA BLVD,FS,SO,,0,1724754766000,15647478,145,7,POINT (-122.45718 37.74529),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,7,8,41,49,49
70925,Stockton St&Geary St NW-NS/SI,STOKGEA0,STOKGEAR,6516,37.787704,-122.406729,1,GEARY ST,STOCKTON ST,MI,NW,SI,0,1724754766000,15650106,145,3,POINT (-122.406729 37.787704),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,6,3,8,19,19
69773,Crescent Ave&Andover St NE-NS/PS,CRESAND0,CRESANDV,4189,37.734966,-122.416725,,ANDOVER ST,CRESCENT AVE,NS,NE,,0,1724754766000,15645925,145,9,POINT (-122.416725 37.734966),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,9,2,2,83,83
69343,18th St&Church St SE-FS/BZ,18STCHU0,18STCHUR,3323,37.761244999999995,-122.428138,,CHURCH ST,18TH ST,FS,SE,BZ,1,1724754766000,15644683,145,8,POINT (-122.428138 37.761245),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,3,5,5,37,37
69545,280 Buckingham Way NW-NS/SB,BUCKH280,BUCKH280,3801,37.72691,-122.48004,,,BUCKINGHAM WAY,NS,NW,,0,1724754766000,15645185,145,7,POINT (-122.48004 37.72691),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,10,8,16,41,41
71826,Townsend St&7th St S-MB/SI,TOWN7ST0,,7960,37.771142,-122.402383,,07TH ST,TOWNSEND ST,,,,0,1724754766000,15655585,145,6,POINT (-122.402383 37.771142),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,1,9,4,33,33
71635,Union St&Mason St NE-NS/BZ,UNINMAS0,UNINMASN,6773,37.800108,-122.412374,,MASON ST,UNION ST,NS,NE,BZ,0,1724754766000,15652268,145,3,POINT (-122.412374 37.800108),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,6,3,6,107,107
69798,Divisadero St&North Point St NW-NS,DIVIN P0,DIVIN PT,4430,37.802844,-122.443514,,NORTH POINT ST,DIVISADERO ST,NS,NW,,0,1724754766000,15645960,145,2,POINT (-122.443514 37.802844),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,4,6,13,17,17
