Stop ID,Stop Abbr,Stop Name,Lon,Lat,Bus Stop Type,Route(S),Jurisdiction
105232,105232,MEMORIAL DR SE @ CLIFTON ST SE,-84331581,33747524,Shelter,21,Atlanta
105234,105234,MEMORIAL DR SE @ WYMAN ST SE,-84333503,33747548,Sign on Post,21,Atlanta
105236,105236,MEMORIAL DR SE @ DIXIE ST SE,-84335800,33747545,Shelter,21,Atlanta
105238,105238,MEMORIAL DR SE @ 1560,-84337524,33747635,Sign on Post,21,Atlanta
105240,105240,MEMORIAL DR SE @ LAMON AVE SE,-84338493,33747555,Sign on Post,21,Atlanta
105242,105242,MEMORIAL DR SE @ EASTSIDE AVE SE,-84339737,33747654,Sign on Post,21,Atlanta
105246,105246,MEMORIAL DR SE @ PATTERSON AVE SE,-84343185,33747643,Sign on Post,21,Atlanta
105250,105250,MEMORIAL DR SE @ DAHLGREEN ST SE,-84345329,33747612,Sign on Post,21,Atlanta
105251,105251,GLENWOOD AVE SE @ TERRY MILL RD SE,-84322115,33739668,Sign on Post,107,DeKalb
105252,105252,GLENWOOD AVE SE @ LOMITA RD,-84320637,33739910,Sign on Post,107,Atlanta
105254,105254,GLENWOOD AVE SE @ LOMITA RD SE,-84320694,33740017,Sign on Post,107,Atlanta
105260,105260,GLENWOOD AVE SE @ EVA DAVIS WAY,-84314038,33740002,Bench,107,Atlanta
105264,105264,GLENWOOD AVE SE @ EVA DAVIS WAY,-84313865,33740196,Shelter,24;107,Atlanta
105302,105302,LA FRANCE ST @ WHITEFOORD AVE,-84342532,33760443,Sign on Post,102,Atlanta
105339,105339,MEMORIAL DR SE @ S HOWARD ST,-84323560,33747402,Sign on Post,21,DeKalb
105349,105349,GLENWOOD AVE SE @ HOWARD ST SE,-84326354,33739838,Bench,107,DeKalb
105372,105372,HOSEA L WILLIAMS DR @ ANNISTON AVE SE,-84337649,33753372,Sign on Post,24,Atlanta
105374,105374,HOSEA L WILLIAMS DR @ WOODBINE AVE SE,-84334692,33753345,Sign on Post,24,Atlanta
105376,105376,HOSEA L WILLIAMS DR @ WYMAN ST SE,-84333170,33753345,Sign on Post,24,Atlanta
105378,105378,HOSEA L WILLIAMS DR @ CLIFTON ST NE,-84331583,33753328,Sign on Post,24,Atlanta
105380,105380,HOSEA L WILLIAMS DR @ CLAY ST NE,-84330420,33753328,Sign on Post,24,Atlanta
105382,105382,HOSEA L WILLIAMS DR @ ROGERS ST SE,-84329268,33753319,Sign on Post,24,Atlanta
105383,105383,HOSEA L WILLIAMS DR SE @ WARREN ST SE,-84326561,33753301,Shelter,24,Atlanta
105384,105384,HOSEA L WILLIAMS DR @ DOYLE ST SE,-84324343,33752415,Sign on Post,24,Atlanta
105386,105386,HOSEA L WILLIAMS DR @ HOWARD ST SE,-84322854,33751466,Sign Strapped to Pole,24,Atlanta
105390,105390,HOSEA L WILLIAMS DR NE @ NORWOOD AVE NE,-84320669,33751090,Sign on Post,24,Atlanta
105392,105392,HOSEA L WILLIAMS DR NE @ BATES AVE SE,-84317701,33751072,Sign on Post,24,Atlanta
105394,105394,HOSEA L WILLIAMS DR @ ROCKYFORD RD SE,-84316641,33751061,Sign on Post,24,Atlanta
105396,105396,HOSEA L WILLIAMS DR NE @ LAKEVIEW DR SE,-84314320,33751036,Sign on Post,24,Atlanta
105412,105412,MEMORIAL DR SE @ EASTSIDE AVE SE,-84339703,33747518,Sign on Post,21,Atlanta
105414,105414,MEMORIAL DR SE @ LAMON AVE SE,-84338616,33747509,Sign on Post,21,Atlanta
105416,105416,MEMORIAL DR SE @ 1599,-84337550,33747491,Sign on Post,21,Atlanta
105422,105422,MEMORIAL DR SE @ CLIFTON ST SE,-84331930,33747429,Sign on Post,21,Atlanta
105426,105426,MEMORIAL DR SE @ WILKINSON DR SE,-84328728,33747253,Sign on Post,21,Atlanta
105428,105428,MEMORIAL DR SE @ WARREN ST SE,-84326321,33747366,Shelter,21,DeKalb
105430,105430,MEMORIAL DR SE @ ELEANOR ST,-84324859,33747340,Sign on Post,21,DeKalb
105432,105432,FLAT SHOALS AVE SE @ MAY AVE SE,-84343918,33739058,Sign on Post,32;74,Atlanta
105448,105448,MEMORIAL DR SE @ WARREN ST SE,-84326234,33747429,Sign on Post,21,DeKalb
105452,105452,MEMORIAL DR @ PALATKA ST SE,-84321144,33747494,Shelter,21,Atlanta
105455,105455,MEMORIAL DR SE @ DOUGLAS ST SE,-84319451,33747366,Sign on Post,21,Atlanta
105456,105456,MEMORIAL DR SE @ 2154,-84317201,33747366,Sign on Post,21,Atlanta
105462,105462,GLENWOOD AVE SE @ PATTERSON AVE SE,-84343658,33740079,Sign on Post,107,Atlanta
105464,105464,GLENWOOD AVE @ PATTERSON AVE,-84343114,33740159,Sign on Post,107,Atlanta
105466,105466,GLENWOOD AVE SE @ EASTSIDE AVE SE,-84340209,33739954,Sign on Post,107,Atlanta
105468,105468,GLENWOOD AVE SE @ EASTSIDE AVE SE,-84339850,33740140,Sign on Post,107,Atlanta
105470,105470,GLENWOOD AVE @ PASLEY AVE SE,-84337659,33740004,Sign on Post,107,Atlanta
105471,105471,GLENWOOD AVE @ MCWILLIAMS AVE,-84336171,33739938,Sign on Post,107,Atlanta
105472,105472,GLENWOOD AVE @ BLAKE AVE,-84338288,33740079,Sign on Post,107,Atlanta
105474,105474,GLENWOOD AVE SE @ FLAT SHOALS AVE SE,-84345593,33740105,Bench,32;74;107,Atlanta
105476,105476,FLAT SHOALS AVE @ GLENWOOD AVE,-84345011,33739864,Sign Strapped to Pole,32;74,Atlanta
105478,105478,GLENWOOD AVE SE @ FLAT SHOALS AVE SE,-84345310,33740168,Sign on Post,107,Atlanta
105512,105512,GLENWOOD AVE @ MCWILLIAMS AVE,-84336017,33740062,Sign on Post,107,Atlanta
105517,105517,EVA DAVIS WAY @ LAKESIDE VILLAGE DR SE,-84314723,33743794,Sign on Post,24,Atlanta
105523,105523,EVA DAVIS WAY @ HILLSIDE VILLAGE DR,-84314363,33741028,Bench,24,Atlanta
105570,105570,HOSEA WILLIAMS DR @ WHITEFOORD AVE,-84341100,33753368,Sign on Post,24,Atlanta
105572,105572,MEMORIAL DR @ E LAKE TER,-84313846,33747490,Shelter,21,Atlanta
105574,105574,GLENWOOD AVE SE @ BERNICE ST SE,-84317984,33740259,Sign on Post,107,Atlanta
105578,105578,EVA DAVIS WAY SE @ MEMORIAL DR SE,-84314558,33746417,Sign on Post,24,Atlanta
106002,106002,MCAFEE RD @ MARION CIR,-84293775,33731761,Sign on Post,24,DeKalb
106004,106004,MCAFEE RD @ STANTON ST,-84292727,33731830,Sign on Post,24,DeKalb
106006,106006,MCAFEE RD @ HOOPER ST,-84291467,33731741,Sign on Post,24,DeKalb
106008,106008,MCAFEE RD @ NORMAL ST,-84290326,33731731,Sign on Post,24,DeKalb
106012,106012,MCAFEE RD @ WINDYHILL RD,-84285430,33731680,Sign on Post,24,DeKalb
106014,106014,MCAFEE RD @ CANDLER RD,-84283470,33731685,Shelter,24,DeKalb
106016,106016,MCAFEE RD @ WILLA DR,-84280553,33731623,Sign on Post,24,DeKalb
106018,106018,MCAFEE RD @ DON JUAN LN,-84279162,33731706,Sign on Post,24,DeKalb
106020,106020,MCAFEE RD @ WILLA WAY,-84277023,33731719,Sign on Post,24,DeKalb
106022,106022,MCAFEE RD @ DANIEL AVE,-84299204,33732260,Sign on Post,24,DeKalb
106024,106024,MCAFEE RD @ PARKER AVE,-84300411,33732281,Sign on Post,24,DeKalb
106026,106026,MCAFEE RD @ MCAFEE PL,-84301870,33732220,Sign on Post,24,DeKalb
106028,106028,MCAFEE RD @ STARMOUNT,-84303864,33732159,Sign on Post,24,DeKalb
106030,106030,MCAFEE RD @ DELPHINE DR,-84305758,33732130,Simme Seat,24,DeKalb
106032,106032,MCAFEE RD @ 2ND AVE,-84309289,33732283,Sign on Post,24,DeKalb
106036,106036,MCAFEE RD @ WILLA WAY,-84276960,33731930,Sign on Post,24,DeKalb
106038,106038,MCAFEE RD @ DON JUAN LN,-84278880,33731980,Sign on Post,24,DeKalb
106040,106040,MCAFEE RD @ WILLA DR,-84280080,33732010,Sign on Post,24,DeKalb
106042,106042,MCAFEE RD @ CANDLER RD,-84283142,33731882,Shelter,24,DeKalb
106048,106048,MCAFEE RD @ NORMAL ST,-84289910,33732090,Sign on Post,24,DeKalb
106050,106050,MCAFEE RD @ HOOPER ST,-84291051,33732145,Sign on Post,24,DeKalb
106052,106052,MCAFEE RD @ STANTON ST,-84292370,33732190,Sign on Post,24,DeKalb
106054,106054,MCAFEE RD @ MARION CIR,-84293836,33732020,Sign on Post,24,DeKalb
106056,106056,MCAFEE RD @ W LAKESIDE DR,-84296216,33732020,Sign on Post,24,DeKalb
106058,106058,MCAFEE RD @ QUILLIAN AVE,-84298234,33732244,Sign on Post,24,DeKalb
106064,106064,MCAFEE RD @ 2ND AVE,-84309174,33731966,Sign on Post,24,DeKalb
106066,106066,MCAFEE RD @ DELPHINE WAY,-84305046,33731895,Sign on Post,24,DeKalb
106068,106068,MCAFEE RD @ GARDEN CIR,-84303442,33731964,Sign on Post,24,DeKalb
106070,106070,MCAFEE RD @ MCAFEE PL,-84302226,33732022,Sign on Post,24,DeKalb
106072,106072,MCAFEE RD @ PARKER AVE,-84300515,33731905,Sign on Post,24,DeKalb
106074,106074,MCAFEE RD @ DANIEL AVE,-84299610,33731850,Sign on Post,24,DeKalb
106076,106076,MCAFEE RD @ QUILLIAN AVE,-84298169,33731858,Sign on Post,24,DeKalb
106078,106078,MCAFEE RD @ KEHELEY DR,-84296169,33731803,Sign on Post,24,DeKalb
106082,106082,CANDLER RD @ TUPELO ST SE,-84292383,33748785,Sign on Post,15;823,Atlanta
106084,106084,CANDLER RD @ MEMORIAL DR SE,-84292145,33747263,Shelter,15,Atlanta
106086,106086,CANDLER RD @ ALSTON DR SE,-84291048,33744775,Sign on Post,15,Atlanta
106088,106088,CANDLER RD @ WHITE OAK DR,-84290451,33743214,Sign on Post,15,Atlanta
106090,106090,CANDLER RD @ DAWES AVE,-84289925,33742168,Sign on Post,15,Atlanta
106092,106092,CANDLER RD @ SALMON AVE SE,-84289137,33740809,Sign Strapped to Pole,15,DeKalb
106094,106094,CANDLER RD @ GLENWOOD RD,-84288318,33739045,Shelter,15,DeKalb
106096,106096,CANDLER RD @ HILLSIDE AVE,-84287323,33737281,Sign Strapped to Pole,15,DeKalb
106098,106098,CANDLER RD @ NORTHVIEW AVE,-84285588,33734537,Shelter,15,DeKalb
106100,106100,CANDLER RD @ MELLVILLE AVE,-84284478,33733190,Sign Strapped to Pole,15,DeKalb
106102,106102,CANDLER RD @ MCAFEE RD,-84283359,33731891,Sign Strapped to Pole,15,DeKalb
106104,106104,CANDLER RD @ TILSON RD,-84281719,33729867,Shelter,15,DeKalb
106106,106106,CANDLER RD @ RALEIGH RUCKER WAY,-84279992,33727405,Sign Strapped to Pole,9;15,DeKalb
106108,106108,CANDLER RD @ TILSON RD,-84281610,33729975,Bench,15,DeKalb
106110,106110,CANDLER RD @ MCAFEE RD,-84283587,33732321,Shelter,15,DeKalb
106112,106112,CANDLER RD @ MELLVILLE AVE,-84284695,33733655,Sign Strapped to Pole,15,DeKalb
106114,106114,CANDLER RD @ NORTHVIEW AVE,-84285278,33734444,Bench,15,DeKalb
106116,106116,CANDLER RD @ HILLSIDE AVE,-84286934,33736988,Sign on Post,15,DeKalb
106118,106118,CANDLER RD @ GLENWOOD RD,-84288300,33739457,Shelter,15,DeKalb
106120,106120,CANDLER RD @ EASTWOOD DR,-84288995,33740746,Sign on Post,15,DeKalb
106122,106122,CANDLER RD @ AMELIA AVE,-84289473,33741758,Sign Strapped to Pole,15,DeKalb
106124,106124,CANDLER RD @ WHITE OAK DR,-84290027,33742948,Sign on Post,15,DeKalb
106126,106126,CANDLER RD @ ALSTON DR,-84290885,33744640,Sign on Post,15,DeKalb
106128,106128,CANDLER RD @ 240,-84291403,33745876,Sign on Post,15,Atlanta
106130,106130,CANDLER RD @ TUPELO ST,-84292166,33748078,Sign on Post,15;823,Atlanta
106132,106132,CANDLER RD @ CHEVELLE LN NE,-84292219,33751533,Sign on Post,15;823,Atlanta
106134,106134,CANDLER RD @ CANDLER PKY,-84280709,33728560,Sign Strapped to Pole,9;15,DeKalb
106136,106136,CANDLER RD @ OAKLAND TER,-84280155,33727925,Shelter,9;15,DeKalb
106148,106148,HOSEA L WILLIAMS DR @ 1ST AVE,-84311200,33751098,Sign on Post,24,Atlanta
106150,106150,MEMORIAL DR SE @ 2ND AVE SE,-84308940,33747231,Sign on Post,21,Atlanta
106154,106154,MEMORIAL DR SE @ COTTAGE GROVE AVE SE,-84306557,33746964,Sign on Post,21,Atlanta
106156,106156,MEMORIAL DR SE @ CARTER AVE SE,-84305481,33746979,Sign on Post,21,Atlanta
106158,106158,MEMORIAL DR SE @ GREEN AVE SE,-84301461,33747149,Sign on Post,21,Atlanta
106160,106160,MEMORIAL DR SE @ DANIEL AVE SE,-84299276,33747131,Sign on Post,21,Atlanta
106162,106162,MEMORIAL DR SE @ DANIEL AVE SE,-84298385,33747104,Sign on Post,21,Atlanta
106164,106164,MEMORIAL DR SE @ SPENCE AVE SE,-84296265,33747076,Sign on Post,21,Atlanta
106166,106166,MEMORIAL DR SE @ OAKRIDGE AVE SE,-84294323,33746950,Sign on Post,21,Atlanta
106168,106168,MEMORIAL DR SE @ CANDLER RD SE,-84291039,33747000,Shelter,21;823,Atlanta
106170,106170,MEMORIAL DR @ RICHARD ALLEN DR,-84289123,33747030,Sign Strapped to Pole,21;823,DeKalb
106172,106172,MEMORIAL DR @ VENICE DR,-84286090,33747136,Sign on Post,21;823,DeKalb
106174,106174,MEMORIAL DR @ DELANO DR,-84283107,33747470,Sign on Post,21;823,DeKalb
106176,106176,MEMORIAL DR @ LINE ST,-84280274,33748163,Sign on Post,21;823,DeKalb
106178,106178,GLENWOOD AVE SE @ 2ND AVE SE,-84309756,33740008,Shelter,24;107,Atlanta
106180,106180,GLENWOOD AVE SE @ 2ND AVE SE,-84309637,33740070,Sign on Post,107,Atlanta
106182,106182,GLENWOOD AVE SE @ SUMMIT DR,-84306495,33739998,Sign on Post,107,Atlanta
106184,106184,GLENWOOD AVE SE @ SUMMIT DR,-84306665,33739906,Sign on Post,107,Atlanta
106186,106186,GLENWOOD AVE SE @ CARTER AVE SE,-84304919,33739890,Sign on Post,107,Atlanta
106188,106188,GLENWOOD AVE SE @ CARTER AVE SE,-84305435,33740093,Sign on Post,107,Atlanta
106190,106190,GLENWOOD AVE SE @ PARKER AVE,-84300463,33739791,Sign on Post,107,Atlanta
106192,106192,GLENWOOD AVE SE @ DANIEL AVE,-84299517,33739755,Sign on Post,107,Atlanta
106194,106194,GLENWOOD AVE SE @ DANIEL AVE,-84299225,33739902,Sign on Post,107,Atlanta
106196,106196,GLENWOOD AVE SE @ QUILLIAN AVE,-84297170,33739710,Sign on Post,107,Atlanta
106198,106198,GLENWOOD AVE SE @ QUILLIAN AVE,-84297623,33739845,Sign on Post,107,Atlanta
106200,106200,GLENWOOD AVE SE @ ALLENDALE DR SE,-84294985,33739289,Sign on Post,107,DeKalb
106202,106202,GLENWOOD AVE SE @ ALLENDALE DR SE,-84295128,33739426,Sign on Post,107,Atlanta
106204,106204,GLENWOOD AVE SE @ ASHBURTON AVE,-84293877,33739011,Sign on Post,107,DeKalb
106206,106206,GLENWOOD AVE SE @ ASHBURTON AVE,-84293811,33739073,Sign on Post,107,Atlanta
106208,106208,GLENWOOD AVE SE @ HOOPER ST SE,-84291083,33738929,Sign on Post,107,DeKalb
106210,106210,GLENWOOD AVE SE @ HOOPER ST SE,-84291556,33738853,Sign on Post,107,DeKalb
106212,106212,GLENWOOD RD @ MORGAN PL SE,-84289475,33738875,Sign on Post,107,DeKalb
106216,106216,GLENWOOD RD @ MORGAN PL SE,-84288792,33738729,Sign on Post,107,DeKalb
106218,106218,GLENWOOD RD @ CANDLER RD,-84287145,33738666,Shelter,107,DeKalb
106222,106222,GLENWOOD RD @ OLD HICKORY ST,-84283673,33738573,Sign on Post,107,DeKalb
106226,106226,GLENWOOD RD @ LINE ST,-84280025,33738463,Sign on Post,107,DeKalb
106228,106228,GLENWOOD RD @ THOMAS ST,-84277359,33738525,Sign on Post,107,DeKalb
106230,106230,GLENWOOD RD @ LINE ST,-84280731,33738622,Bench,107,DeKalb
106234,106234,GLENWOOD RD @ OLD HICKORY ST,-84283234,33738699,Sign on Post,107,DeKalb
106238,106238,GLENWOOD RD @ CANDLER RD,-84287846,33738859,Shelter,107,DeKalb
106240,106240,E LAKE DR @ W PHARR RD,-84301489,33754845,Sign on Post,823,DeKalb
106242,106242,E LAKE DR NE @ KNOX ST NE,-84301487,33752685,Sign on Post,823,Atlanta
106244,106244,E LAKE DR SE @ HOSEA L WILLIAMS DR,-84301481,33751365,Sign on Post,823,Atlanta
106246,106246,HOSEA L WILLIAMS DR @ DANIEL AVE SE,-84298579,33751302,Sign on Post,823,Atlanta
106248,106248,HOSEA L WILLIAMS DR @ SPENCE AVE SE,-84296155,33751382,Sign on Post,823,Atlanta
106252,106252,HOSEA L WILLIAMS DR @ CANDLER RD,-84292339,33751533,Sign on Post,823,Atlanta
106268,106268,FAIRLEE DR @ MELANIE CT,-84277763,33747026,Sign on Post,823,DeKalb
106270,106270,LINE ST @ LINE CIR,-84280052,33745533,Sign on Post,823,DeKalb
106272,106272,WHITE OAK DR @ LINE ST,-84279625,33742936,Sign on Post,823,DeKalb
106274,106274,WHITE OAK DR @ THOMAS ST,-84277115,33743061,Sign on Post,823,DeKalb
106278,106278,HOSEA L WILLIAMS DR @ SPENCE AVE,-84296013,33751534,Sign on Post,823,Atlanta
106280,106280,HOSEA L WILLIAMS DR @ DANIEL AVE,-84298427,33751454,Sign on Post,823,Atlanta
106282,106282,HOSEA L WILLIAMS DR @  E LAKE DR,-84301259,33751377,Sign on Post,823,Atlanta
106284,106284,E LAKE DR @ KNOX ST,-84301216,33752258,Sign on Post,823,Atlanta
106286,106286,E LAKE DR @ W PHARR RD,-84301384,33754598,Sign on Post,823,Atlanta
106292,106292,2ND AVE @ NORTHERN ST,-84309883,33752022,Sign on Post,34,Atlanta
106294,106294,2ND AVE @ HOSEA L WILLIAMS DR,-84309798,33750785,Sign on Post,34,Atlanta
106296,106296,2ND AVE SE @ COTTAGE GROVE AVE,-84309809,33749478,Sign on Post,24;34,Atlanta
106298,106298,2ND AVE SE @ MEMORIAL DR SE,-84309787,33747347,Sign on Post,24,Atlanta
106308,106308,2ND AVE @ SWAZEY DR,-84309853,33738987,Sign on Post,24;34,DeKalb
106310,106310,2ND AVE @ 1900,-84309692,33736534,Sign on Post,24;34,DeKalb
106312,106312,2ND AVE @ KHALIL DR,-84309812,33734315,Sign on Post,24;34,DeKalb
106316,106316,2ND AVE @ LILAC LN,-84309649,33731531,Sign on Post,34,DeKalb
106324,106324,TILSON RD @ CANDLER RD,-84281828,33729510,Bench,9,DeKalb
106326,106326,TILSON RD @ CANDLER RD,-84281513,33729492,Sign on Post,9,DeKalb
106330,106330,TILSON RD @ WINDYHILL RD,-84285817,33729144,Sign on Post,9,DeKalb
106334,106334,TILSON RD @ 2580,-84290393,33727624,Sign on Post,9,DeKalb
106342,106342,2ND AVE @ CAMELLIA DR,-84308827,33728633,Sign on Post,34,DeKalb
106346,106346,2ND AVE @ MCAFEE RD,-84309595,33731987,Simme Seat,34,DeKalb
106350,106350,2ND AVE @ COGAR DR,-84309448,33734383,Bench,24;34,DeKalb
106352,106352,2ND AVE @ 1900,-84309433,33736485,Sign on Post,24;34,DeKalb
106354,106354,2ND AVE @ SWAZEY DR,-84309680,33738924,Sign on Post,24;34,DeKalb
106362,106362,2ND AVE SE @ ALSTON DR SE,-84309525,33745029,Shelter,34,Atlanta
106366,106366,2ND AVE SE @ 90,-84309689,33749272,Sign on Post,24;34,Atlanta
106370,106370,2ND AVE @ NORTHERN ST,-84309547,33752098,Sign on Post,34,Atlanta
106380,106380,HOSEA L WILLIAMS DR NE @ 1ST AVE SE,-84311298,33751009,Sign on Post,24,Atlanta
106390,106390,CANDLER ST @ CANDLER DR,-84291718,33755059,Sign on Post,15,DeKalb
106392,106392,S CANDLER ST @ OVERLOOK BLUFF,-84291402,33756223,Sign on Post,15,DeKalb
106394,106394,CANDLER ST @ E PHARR RD,-84291914,33753878,Sign on Post,15,DeKalb
106396,106396,S CANDLER ST @ CANDLER DR,-84291707,33754496,Sign on Post,15,DeKalb
106398,106398,S CANDLER ST @ E PHARR RD,-84291936,33753296,Sign on Post,15,Atlanta
106400,106400,CANDLER RD @ HOSEA L WILLIAMS DR,-84292442,33751678,Sign on Post,15,Atlanta
106402,106402,2ND AVE @ GORDON ST,-84309601,33753857,Sign on Post,34,DeKalb
106404,106404,2ND AVE @ 351,-84310450,33755100,Sign on Post,34,Atlanta
106406,106406,2ND AVE @ OAKVIEW RD,-84309985,33754222,Sign on Post,34,Atlanta
106412,106412,MEMORIAL DR @ CARTER AVE,-84305070,33747239,Sign on Post,21,Atlanta
106414,106414,MEMORIAL DR @ LAKE DR SE,-84302678,33747158,Sign on Post,21,Atlanta
106416,106416,MEMORIAL DR @ LAKE DR SE,-84302624,33747221,Sign on Post,21,Atlanta
106420,106420,MEMORIAL DR SE @ DANIEL AVE,-84299500,33747360,Sign on Post,21,Atlanta
106422,106422,MEMORIAL DR SE @ DANIEL AVE,-84298141,33747318,Sign on Post,21,Atlanta
106424,106424,MEMORIAL DR SE @ SPENCE AVE,-84295959,33747322,Sign on Post,21,Atlanta
106426,106426,MEMORIAL DR SE @ OAKRIDGE AVE SE,-84293877,33747284,Sign on Post,21,Atlanta
106428,106428,MEMORIAL DR SE @ 1ST AVE,-84311157,33747339,Sign on Post,21;24,Atlanta
106430,106430,MEMORIAL DR SE @ 1ST AVE,-84311029,33747278,Sign on Post,21;24,Atlanta
106433,106433,MEMORIAL DR SE @ CANDLER RD SE,-84291350,33747189,Bench,21;823,Atlanta
106434,106434,MEMORIAL DR SE @ ELLINGTON ST,-84289169,33747246,Sign on Post,21;823,DeKalb
106438,106438,MEMORIAL DR SE @ DELANO DR,-84283644,33747502,Sign on Post,21;823,DeKalb
106440,106440,MEMORIAL DR SE @ WOODFERN DR,-84280771,33748200,Bench,21;823,DeKalb
106444,106444,GLENWOOD AVE SE @ PARKER AVE,-84300262,33739902,Sign on Post,107,Atlanta
106446,106446,MCAFEE RD @ WINDYHILL RD,-84285337,33732083,Sign on Post,24,DeKalb
106452,106452,FAIRLEE DR @ CONWAY RD,-84279156,33747036,Sign on Post,823,DeKalb
106464,106464,2ND AVE @ CAMELLIA DR,-84309067,33728789,Sign on Post,34,DeKalb
106466,106466,TILSON RD @ WINDYHILL RD,-84285643,33729037,Sign on Post,9,DeKalb
106468,106468,TILSON RD @ 2580,-84290186,33727722,Sign on Post,9,DeKalb
106474,106474,2ND AVE @ DANCING FOX RD,-84309724,33737940,Sign on Post,24;34,DeKalb
106476,106476,2ND AVE @ DANCING FOX RD,-84309637,33737940,Sign on Post,24;34,DeKalb
106478,106478,GLENWOOD AVE @ FAYETTEVILLE RD,-84311403,33739926,Sign on Post,24;107,Atlanta
107012,107012,SHAMROCK DR @ SANDUSKY DR,-84257353,33730348,Sign on Post,24,DeKalb
107014,107014,MCAFEE RD @ DELLWOOD PL,-84275058,33731697,Sign on Post,24,DeKalb
107016,107016,MCAFEE RD @ HOLLY HILL DR,-84273773,33731560,Sign on Post,24,DeKalb
107018,107018,MCAFEE RD @ SEAVEY DR,-84272592,33731502,Sign on Post,24,DeKalb
107022,107022,GLENDALE DR @ 2106,-84263180,33728480,Sign on Post,24,DeKalb
107026,107026,MCAFEE RD @ LAUREL LN,-84260742,33731487,Sign on Post,24,DeKalb
107028,107028,MCAFEE RD @ BANDERA DR,-84259250,33731380,Sign on Post,24,DeKalb
107044,107044,MCAFEE RD @ LONG DR,-84272079,33731750,Sign on Post,24,DeKalb
107046,107046,MCAFEE RD @ DELLWOOD PL,-84274690,33731930,Sign on Post,24,DeKalb
107048,107048,MCAFEE RD @ HOLLY HILL DR,-84273499,33731781,Sign on Post,24,DeKalb
107050,107050,MEMORIAL DR @ CARTER RD,-84275960,33749791,Sign on Post,21,DeKalb
107052,107052,MEMORIAL DR @ RUPERT RD,-84274761,33750515,Sign on Post,21,DeKalb
107054,107054,PEACHCREST RD @ GLENN RD,-84250775,33755237,Sign on Post,86,DeKalb
107056,107056,PEACHCREST RD @ GLENN RD,-84250631,33755192,Sign on Post,86,DeKalb
107058,107058,PEACHCREST RD @ ORCHARD CIR,-84249940,33753357,Sign on Post,86,DeKalb
107060,107060,PEACHCREST RD @ MARYVALE DR,-84249557,33752136,Sign on Post,86,DeKalb
107062,107062,PEACHCREST RD @ MARYVALE DR,-84249664,33751777,Sign on Post,86,DeKalb
107064,107064,PEACHCREST RD @ MAPLEHURST DR,-84249617,33750789,Sign on Post,86,DeKalb
107066,107066,PEACHCREST RD @ MAPLEHURST DR,-84249530,33750689,Sign on Post,86,DeKalb
107068,107068,PEACHCREST RD @ JACKSON DR,-84250114,33749608,Sign on Post,86,DeKalb
107070,107070,PEACHCREST RD @ JACKSON DR,-84250085,33749420,Sign on Post,86,DeKalb
107072,107072,PEACHCREST RD @ PINEHILL DR,-84250945,33748479,Sign on Post,86,DeKalb
107074,107074,PEACHCREST RD @ PINEHILL DR,-84250900,33748207,Sign on Post,86,DeKalb
107076,107076,PEACHCREST RD @ LONGLEAF DR,-84251742,33747323,Sign on Post,86,DeKalb
107078,107078,PEACHCREST RD @ WILD FLOWER CV,-84252348,33746154,Sign on Post,86,DeKalb
107080,107080,PEACHCREST RD @ WILD FLOWER CV,-84252420,33745730,Sign on Post,86,DeKalb
107082,107082,PEACHCREST RD @ COLUMBIA TRCE,-84253112,33744122,Sign on Post,86,DeKalb
107084,107084,PEACHCREST RD @ PHILLIP CIR,-84253142,33743005,Sign on Post,86,DeKalb
107086,107086,PEACHCREST RD @ MISTY VALLEY RD,-84253098,33741882,Sign on Post,86,DeKalb
107088,107088,PEACHCREST RD @ PHILLIP CIR,-84253242,33743100,Sign on Post,86,DeKalb
107090,107090,COLUMBIA DR @ PEACHCREST RD,-84253165,33740644,Bench,86;114,DeKalb
107091,107091,COLUMBIA DR @ PEACHCREST RD,-84253681,33741248,Sign on Post,114,DeKalb
107092,107092,COLUMBIA DR @ 1757,-84252784,33739350,Shelter,86;114,DeKalb
107094,107094,COLUMBIA DR @ GLENWOOD RD,-84252290,33738763,Shelter,86;114,DeKalb
107096,107096,COLUMBIA DR @ GLENWOOD RD,-84251905,33737759,Bench,24;86;114,DeKalb
107098,107098,COLUMBIA DR @ GLENWOOD RD,-84252110,33736918,Shelter,24;86;114,DeKalb
107100,107100,COLUMBIA DR @ SPRING LAKE DR,-84252141,33735060,Sign on Post,24;86;114,DeKalb
107101,107101,COLUMBIA DR @ ELGIN DR,-84251840,33736199,Sign on Post,24;86;114,DeKalb
107102,107102,COLUMBIA DR @ SPRING LAKE DR,-84251981,33734586,Sign on Post,24;86;114,DeKalb
107104,107104,COLUMBIA DR @ SNAPFINGER RD,-84251970,33732990,Sign on Post,24;114,DeKalb
107106,107106,COLUMBIA DR @ WICKHAM DR,-84251984,33731838,Sign on Post,24;114,DeKalb
107108,107108,COLUMBIA DR @ HOMERA PL,-84252010,33730930,Sign on Post,114,DeKalb
