X,Y,OBJECTID,SignID,StopID,StopAbbr,StopName,OnSt,AtSt,Lines,Routes,StopPos,PrefTrans,Bench,Shelter,Transfer,ADA,PubWay,CountyCode,Juris,GPS_Lon,GPS_Lat,CountyName
-90.325294,38.6580240000001,115,269,2041,DEPUWB,DELMAR @ PURDUE WB,DELMAR BLVD,PURDUE AVE,97,3097,FS,NO,NO,NO,NO,YES,YES,29189,UNIVERSITY CITY,-90.325294,38.658024,St. Louis County
-90.328286,38.6583180000001,116,269,2042,DEJAWB,DELMAR @ JACKSON WB,DELMAR BLVD,JACKSON AVE,97,3097,NS,NO,NO,NO,NO,YES,YES,29189,UNIVERSITY CITY,-90.328286,38.658318,St. Louis County
-90.33354,38.659023,117,269,2043,DEHAWB,DELMAR @ HANLEY WB,DELMAR BLVD,N HANLEY RD,33,3033,FS,NO,NO,NO,YES,NO,YES,29189,UNIVERSITY CITY,-90.33354,38.659023,St. Louis County
-90.3382,38.659479,118,269,2045,DENOWB,DELMAR @ NORTH AND SOUTH WB,DELMAR BLVD,NORTH AND SOUTH RD,33,3033,FS,NO,NO,NO,YES,NO,YES,29189,UNIVERSITY CITY,-90.3382,38.659479,St. Louis County
-90.344218,38.660037,119,269,2048,DECEWB,DELMAR @ CENTER WB,DELMAR BLVD,N CENTER DR,33,3033,NS,NO,NO,NO,NO,YES,YES,29189,UNIVERSITY CITY,-90.344218,38.660037,St. Louis County
-90.349656,38.660578,120,269,2049,DEOLWB,DELMAR @ OLD BONHOMME WB,DELMAR BLVD,OLD BONHOMME RD,33,3033,FS,NO,NO,NO,NO,NO,YES,29189,UNIVERSITY CITY,-90.349656,38.660578,St. Louis County
-90.355417,38.6608900000001,121,269,2051,DEBRWB,DELMAR @ BERICK WB,DELMAR BLVD,BERICK DR,33,3033,NS,NO,NO,NO,NO,NO,YES,29189,UNIVERSITY CITY,-90.355417,38.66089,St. Louis County
-90.357131,38.66213,122,269,2053,MCGNNB,MCKNIGHT @ GANNON NB,N MCKNIGHT RD,GANNON AVE,33,3033,NS,NO,NO,NO,NO,YES,YES,29189,UNIVERSITY CITY,-90.357131,38.66213,St. Louis County
-90.3572119999999,38.6619840000001,123,269,2054,MCGASB,MCKNIGHT @ GANNON SB,N MCKNIGHT RD,GANNON AVE,33,3033,FS,NO,NO,NO,NO,NO,YES,29189,UNIVERSITY CITY,-90.357212,38.661984,St. Louis County
-90.3571229999999,38.663212,124,269,2055,MCLONB,MCKNIGHT @ STANFORD NB,N MCKNIGHT RD,STANFORD AVE,33,3033,NS,NO,NO,NO,NO,NO,YES,29189,UNIVERSITY CITY,-90.357123,38.663212,St. Louis County
-90.357072,38.6666070000001,125,269,2056,MCBENB,MCKNIGHT @ BERICK NB,N MCKNIGHT RD,BERICK DR,33,3033,NS,NO,NO,NO,NO,NO,NO,29189,UNIVERSITY CITY,-90.357072,38.666607,St. Louis County
-90.357207,38.6668320000001,126,269,2070,MCBRSB,MCKNIGHT @ BROOKSHIRE SB,N MCKNIGHT RD,BROOKSHIRE LN,33,3033,FS,NO,NO,NO,NO,NO,YES,29189,UNIVERSITY CITY,-90.357207,38.666832,St. Louis County
-90.351848,38.6606550000001,127,269,2071,DE83EB,8390 DELMAR EB,DELMAR BLVD,8390 DELMAR,33,3033,MB,NO,NO,NO,NO,NO,YES,29189,UNIVERSITY CITY,-90.351848,38.660655,St. Louis County
-90.350284,38.6604990000001,128,269,2072,DEDEEB,DELMAR @ DELCREST EB,DELMAR BLVD,DELCREST DR,33,3033,FS,NO,NO,NO,NO,NO,YES,29189,UNIVERSITY CITY,-90.350284,38.660499,St. Louis County
-90.348081,38.660286,129,269,2073,DEOLEB,DELMAR @ OLD BONHOMME EB,DELMAR BLVD,OLD BONHOMME RD,33,3033,FS,NO,YES,NO,NO,YES,YES,29189,UNIVERSITY CITY,-90.348081,38.660286,St. Louis County
-90.344197,38.6599160000001,130,269,2074,DECEEB,DELMAR @ CENTER EB,DELMAR BLVD,CENTER DR,33,3033,FS,NO,NO,NO,NO,YES,YES,29189,UNIVERSITY CITY,-90.344197,38.659916,St. Louis County
-90.337862,38.6592880000001,131,269,2077,DENOEB,DELMAR @ NORTH AND SOUTH EB,DELMAR BLVD,NORTH AND SOUTH RD,33,3033,NS,NO,NO,NO,YES,YES,YES,29189,UNIVERSITY CITY,-90.337862,38.659288,St. Louis County
-90.3293869999999,38.6583170000001,132,269,2080,DEJAEB,DELMAR @ JACKSON EB,DELMAR BLVD,JACKSON AVE,97,3097,NS,NO,NO,NO,NO,NO,YES,29189,UNIVERSITY CITY,-90.329387,38.658317,St. Louis County
-90.325324,38.6579120000001,133,269,2081,DEPUEB,DELMAR @ PURDUE EB,DELMAR BLVD,PURDUE AVE,97,3097,NS,NO,NO,NO,NO,NO,YES,29189,UNIVERSITY CITY,-90.325324,38.657912,St. Louis County
-90.3204489999999,38.657431,134,269,2082,DEMIEB,DELMAR @ MIDLAND EB,DELMAR BLVD,MIDLAND BLVD,97,3097,FS,NO,NO,NO,NO,YES,YES,29189,UNIVERSITY CITY,-90.320449,38.657431,St. Louis County
-90.316489,38.657048,135,269,2083,DEVSEB,DELMAR @ VASSAR EB,DELMAR BLVD,VASSAR AVE,97,3097,NS,NO,NO,NO,NO,NO,YES,29189,UNIVERSITY CITY,-90.316489,38.657048,St. Louis County
-90.315185,38.650111,136,269,2085,BBSWNB,BIG BEND @ SNOW WAY NB,N BIG BEND BLVD,SNOW WAY,5,3005,NS,NO,NO,NO,NO,NO,YES,29189,UNIVERSITY CITY,-90.315185,38.650111,St. Louis County
-90.31492,38.651217,137,269,2087,BIFPNB,BIG BEND METROLINK @ FOREST PARK PARKWAY NB,N BIG BEND BLVD,FOREST PARK PKWY,5,3005,NS,NO,NO,NO,NO,YES,YES,29189,UNIVERSITY CITY,-90.31492,38.651217,St. Louis County
-90.313485,38.656734,138,269,2090,DEBIEB,DELMAR @ BIG BEND EB,DELMAR BLVD,N BIG BEND BLVD,"5, 97","3005, 3097",FS,NO,NO,NO,YES,NO,YES,29189,UNIVERSITY CITY,-90.313485,38.656734,St. Louis County
-90.309785,38.6563610000001,139,269,2092,DLMKEB,DELMAR @ SGT MIKE KING EB,DELMAR BLVD,HARVARD AVE,97,3097,FS,NO,NO,NO,NO,YES,YES,29189,UNIVERSITY CITY,-90.309785,38.656361,St. Louis County
-90.306168,38.656104,140,269,2093,DELEEB,DELMAR @ LELAND EB,DELMAR BLVD,LELAND AVE,97,3097,NS,NO,NO,NO,NO,YES,YES,29189,UNIVERSITY CITY,-90.306168,38.656104,St. Louis County
-90.302103,38.6556180000001,141,269,2095,DELIEB,DELMAR @ LIMIT EB,DELMAR BLVD,LIMIT AVE,97,3097,NS,NO,NO,NO,YES,YES,YES,29189,ST LOUIS,-90.302103,38.655618,St. Louis County
-90.297789,38.655272,142,269,2096,DE61EB,DELMAR @ 6144 DELMAR EB,DELMAR BLVD,6144 DELMAR BLVD,"2, 16, 97","3002, 3016, 3097",MB,NO,NO,NO,NO,YES,YES,29510,ST LOUIS,-90.297789,38.655272,St. Louis
-90.295273,38.6556160000001,143,269,2097,DPDLEB,DELMAR LOOP TRANSIT CENTER EB,DES PERES AVE,DELMAR LOOP STATION,"2, 16, 91, 97","3002, 3016, 3091, 3097",MB,YES,YES,YES,YES,YES,YES,29510,ST LOUIS CITY,-90.295273,38.655616,St. Louis
-90.293287,38.654813,144,269,2098,DEDGEB,DELMAR @ DEGIVERVILLE EB,DELMAR BLVD,DE GIVERVILLE AVE,97,3097,NS,NO,NO,NO,NO,YES,YES,29510,ST LOUIS,-90.293287,38.654813,St. Louis
-90.2909339999999,38.654482,145,269,2099,DEHAEB,DELMAR @ HAMILTON EB,DELMAR BLVD.,HAMILTON BLVD.,97,3097,NS,NO,YES,NO,YES,YES,YES,29510,ST LOUIS,-90.290934,38.654482,St. Louis
-90.288473,38.654252,146,269,2100,DELLEB,DELMAR @ LAUREL EB,DELMAR BLVD.,LAUREL AVE.,97,3097,FS,NO,NO,NO,NO,YES,YES,29510,ST LOUIS,-90.288473,38.654252,St. Louis
-90.2858209999999,38.653986,147,269,2101,DEGOEB,DELMAR @ GOODFELLOW EB,DELMAR BLVD,GOODFELLOW BLVD,"90, 97","3090, 3097",FS,NO,YES,YES,YES,YES,YES,29510,ST LOUIS CITY,-90.285821,38.653986,St. Louis
-90.281763,38.6535880000001,148,269,2103,DECLEB,DELMAR @ CLARA EB,DELMAR BLVD,CLARA AVE,97,3097,FS,NO,NO,NO,NO,YES,YES,29510,ST LOUIS,-90.281763,38.653588,St. Louis
-90.2794739999999,38.6533830000001,149,269,2104,DEBLEB,DELMAR @ BELT EB,DELMAR BLVD,BELT AVE,97,3097,NS,NO,NO,NO,NO,NO,YES,29510,ST LOUIS,-90.279474,38.653383,St. Louis
-90.275053,38.6529380000001,150,269,2105,DE53EB,5340 DELMAR EB,DELMAR BLVD.,5340 DELMAR BLVD.,97,3097,MB,NO,NO,NO,NO,NO,NO,29510,ST LOUIS,-90.275053,38.652938,St. Louis
-90.273062,38.6524840000001,151,269,2106,DEUNEB,DELMAR @ UNION EB,DELMAR BLVD.,UNION BLVD.,97,3097,FS,NO,NO,NO,YES,NO,NO,29510,ST LOUIS,-90.273062,38.652484,St. Louis
-90.2702879999999,38.652156,152,269,2107,DELAEB,DELMAR @ LAKE EB,DELMAR BLVD,LAKE AVE,97,3097,NS,NO,NO,NO,NO,NO,YES,29510,ST LOUIS,-90.270288,38.652156,St. Louis
-90.26703,38.651842,153,269,2108,DEACEB,DELMAR @ ACADEMY EB,DELMAR BLVD,ACADEMY AVE,97,3097,NS,NO,NO,NO,NO,NO,NO,29510,ST LOUIS,-90.26703,38.651842,St. Louis
-90.263924,38.651503,154,269,2109,DLKHEB,DELMAR @ KINGSHIGHWAY EB,DELMAR BLVD.,KINGSHIGHWAY BLVD.,97,3097,NS,NO,YES,YES,YES,YES,YES,29510,ST LOUIS CITY,-90.263924,38.651503,St. Louis
-90.260278,38.6512770000001,155,269,2110,DEEUEB,DELMAR @ EUCLID EB,DELMAR BLVD,N EUCLID AVE,97,3097,FS,NO,YES,YES,NO,YES,NO,29510,ST LOUIS,-90.260278,38.651277,St. Louis
-90.258144,38.6510710000001,156,269,2111,DEWTEB,DELMAR @ WALTON EB,DELMAR BLVD,WALTON AVE,97,3097,NS,NO,NO,NO,NO,YES,YES,29510,ST LOUIS,-90.258144,38.651071,St. Louis
-90.2537829999999,38.6503000000001,157,269,2112,DETAEB,DELMAR @ TAYLOR EB,DELMAR BLVD,N TAYLOR AVE,97,3097,NS,NO,NO,NO,YES,YES,NO,29510,ST LOUIS,-90.253783,38.6503,St. Louis
-90.250894,38.649074,158,269,2113,DENEEB,DELMAR @ NEWSTEAD EB,DELMAR BLVD,N NEWSTEAD AVE,97,3097,NS,NO,NO,NO,NO,YES,YES,29510,ST LOUIS,-90.250894,38.649074,St. Louis
-90.2477039999999,38.6476450000001,159,269,2114,DEPEEB,DELMAR @ PENDLETON EB,DELMAR BLVD,PENDLETON AVE,97,3097,FS,NO,NO,NO,NO,NO,NO,29510,ST LOUIS,-90.247704,38.647645,St. Louis
-90.245144,38.6465250000001,160,269,2115,DEWHEB,DELMAR @ WHITTIER EB,DELMAR BLVD,WHITTIER ST,97,3097,FS,NO,NO,NO,NO,NO,YES,29510,ST LOUIS,-90.245144,38.646525,St. Louis
-90.242754,38.6454670000001,161,269,2116,DESAEB,DELMAR @ SARAH EB,DELMAR BLVD,N SARAH ST,97,3097,NS,NO,NO,NO,YES,NO,NO,29510,ST LOUIS,-90.242754,38.645467,St. Louis
-90.240473,38.6444660000001,162,269,2117,DE40EB,4010 DELMAR EB,DELMAR BLVD,4010 DELMAR BLVD,97,3097,MB,NO,NO,NO,NO,NO,YES,29510,ST LOUIS,-90.240473,38.644466,St. Louis
-90.238209,38.64349,163,269,2118,DEVAEB,DELMAR @ VANDEVENTER EB,DELMAR BLVD,N VANDEVENTER AVE,97,3097,NS,NO,NO,NO,NO,NO,YES,29510,ST LOUIS,-90.238209,38.64349,St. Louis
-90.223887,38.640405,164,269,2125,COFRNB,COMPTON @ FRANKLIN NB,N COMPTON AVE,FRANKLIN AVE,94,3094,FS,NO,NO,NO,YES,YES,YES,29510,ST LOUIS CITY,-90.223887,38.640405,St. Louis
-90.190828,38.6400840000001,165,269,2200,10CSSB,10TH STREET @ CASS SB,N 10TH ST,CASS AVE,"32, 40","3032, 3040",FS,NO,NO,NO,NO,NO,YES,29510,ST LOUIS CITY,-90.190828,38.640084,St. Louis
-90.2306859999999,38.6849930000001,166,269,2269,WF70SB,WEST FLORISSANT @ I-70 EXIT 245B SB,W FLORISSANT AVE,I-70 RAMP,"74, 95","3074, 3095",NS,NO,YES,NO,NO,YES,YES,29510,ST LOUIS,-90.230686,38.684993,St. Louis
-90.23216,38.686672,167,269,2270,WFSHSB,WEST FLORISSANT @ SHREVE SB,W FLORISSANT AVE,SHREVE AVE,"74, 95","3074, 3095",FS,NO,YES,NO,YES,YES,YES,29510,ST LOUIS,-90.23216,38.686672,St. Louis
-90.234234,38.689064,168,269,2271,WFEUSB,WEST FLORISSANT @ EUCLID SB,W FLORISSANT AVE,N EUCLID AVE,"74, 95","3074, 3095",FS,NO,YES,NO,NO,YES,YES,29510,ST LOUIS,-90.234234,38.689064,St. Louis
-90.2367149999999,38.691316,169,269,2272,KIWFSB,KINGSHIGHWAY @ WEST FLORISSANT SB,N KINGSHIGHWAY BLVD,W FLORISSANT AVE,95,3095,FS,NO,YES,NO,YES,YES,YES,29510,ST LOUIS,-90.236715,38.691316,St. Louis
-90.238778,38.6901350000001,170,269,2273,KIHASB,KINGSHIGHWAY @ HARNEY SB,KINGSHIGHWAY BLVD ,HARNEY AVE.,95,3095,NS,NO,NO,NO,NO,NO,YES,29510,ST LOUIS,-90.238778,38.690135,St. Louis
-90.241863,38.688472,171,269,2274,KITHSB,KINGSHIGHWAY @ THEKLA SB,N KINGSHIGHWAY BLVD,THEKLA AVE,95,3095,FS,NO,NO,NO,NO,YES,YES,29510,ST LOUIS,-90.241863,38.688472,St. Louis
-90.244654,38.68695,172,269,2276,KILLSB,KINGSHIGHWAY @ LILLIAN SB,N KINGSHIGHWAY BLVD,LILLIAN AVE,95,3095,NS,NO,YES,NO,YES,YES,YES,29510,ST LOUIS,-90.244654,38.68695,St. Louis
-90.247194,38.6852640000001,173,269,2277,KIBISB,KINGSHIGHWAY @ BIRCHER SB,N KINGSHIGHWAY BLVD,BIRCHER BLVD,"41, 95","3041, 3095",FS,NO,NO,NO,NO,NO,YES,29510,ST LOUIS,-90.247194,38.685264,St. Louis
-90.24778,38.683228,174,269,2280,KIPNSB,KINGSHIGHWAY @ PENROSE SB,N KINGSHIGHWAY BLVD,PENROSE ST,"41, 95","3041, 3095",NS,NO,NO,NO,NO,YES,YES,29510,ST LOUIS,-90.24778,38.683228,St. Louis
-90.249141,38.680505,175,269,2281,KHBRSB,KINGSHIGHWAY @ BROWN SB,N KINGSHIGHWAY BLVD,BROWN AVE,95,3095,FS,NO,NO,NO,YES,YES,YES,29510,ST LOUIS,-90.249141,38.680505,St. Louis
-90.2506989999999,38.6782450000001,176,269,2282,KIMASB,KINGSHIGHWAY @ MARGERETTA SB,N KINGSHIGHWAY BLVD,MARGERETTA AVE,95,3095,MB,NO,NO,NO,NO,NO,YES,29510,ST LOUIS,-90.250699,38.678245,St. Louis
-90.251637,38.676925,177,269,2283,KINBSB,KINGSHIGHWAY @ NATURAL BRIDGE SB,N KINGSHIGHWAY BLVD,NATURAL BRIDGE AVE,95,3095,NS,NO,NO,NO,YES,YES,YES,29510,ST LOUIS,-90.251637,38.676925,St. Louis
-90.252198,38.676134,178,269,2284,KHNASB,KINGSHIGHWAY @ NATURAL BRIDGE SB,N KINGSHIGHWAY BLVD,NATURAL BRIDGE AVE,95,3095,FS,NO,YES,YES,YES,YES,YES,29510,ST LOUIS CITY,-90.252198,38.676134,St. Louis
-90.252918,38.675107,179,269,2285,KHLESB,KINGSHIGHWAY @ LEXINGTON SB,N KINGSHIGHWAY BLVD,LEXINGTON AVE,95,3095,NS,NO,NO,NO,NO,NO,YES,29510,ST LOUIS,-90.252918,38.675107,St. Louis
-90.25566,38.6711470000001,180,269,2287,KHSTSB,KINGSHIGHWAY @ ST. LOUIS SB,N KINGSHIGHWAY BLVD,ST LOUIS AVE,95,3095,FS,NO,NO,NO,YES,NO,YES,29510,ST LOUIS,-90.25566,38.671147,St. Louis
-90.256594,38.669919,181,269,2288,KIMFSB,KINGSHIGHWAY @ MAFFITT SB,N KINGSHIGHWAY BLVD,MAFFITT AVE,95,3095,NS,NO,NO,NO,NO,YES,YES,29510,ST LOUIS,-90.256594,38.669919,St. Louis
-90.257846,38.6683150000001,182,269,2290,KIHISB,KINGSHIGHWAY @ HIGHLAND SB,N KINGSHIGHWAY BLVD,HIGHLAND AVE,95,3095,NS,NO,YES,NO,NO,YES,YES,29510,ST LOUIS,-90.257846,38.668315,St. Louis
-90.2591889999999,38.6665600000001,183,269,2292,KILTSB,KINGSHIGHWAY @ LOTUS SB,N KINGSHIGHWAY BLVD,LOTUS AVE,95,3095,NS,NO,NO,NO,NO,NO,YES,29510,ST LOUIS,-90.259189,38.66656,St. Louis
-90.261474,38.6633590000001,184,269,2294,KIALSB,KINGSHIGHWAY @ DR ML KING SB,N KINGSHIGHWAY BLVD,DR ML KING DR,95,3095,NS,NO,NO,NO,YES,YES,YES,29510,ST LOUIS,-90.261474,38.663359,St. Louis
-90.261717,38.6628640000001,185,269,2295,KIDRSB,KINGSHIGHWAY @ DR ML KING SB,N KINGSHIGHWAY BLVD,DR MARTIN LUTHER KING DR,95,3095,FS,NO,YES,NO,YES,YES,YES,29510,ST LOUIS,-90.261717,38.662864,St. Louis
-90.2621579999999,38.6603050000001,186,269,2296,KHPASB,KINGSHIGHWAY @ PAGE SB,N KINGSHIGHWAY BLVD,PAGE BLVD,95,3095,NS,NO,YES,NO,YES,YES,YES,29510,ST LOUIS,-90.262158,38.660305,St. Louis
-90.2624749999999,38.658242,187,269,2297,KIVESB,KINGSHIGHWAY @ VERNON SB,N KINGSHIGHWAY BLVD,VERNON AVE,95,3095,NS,NO,YES,NO,NO,YES,YES,29510,ST LOUIS,-90.262475,38.658242,St. Louis
-90.262798,38.656305,188,269,2299,KHCASB,KINGSHIGHWAY @ CABANNE SB,N KINGSHIGHWAY BLVD,CABANNE AVE,95,3095,NS,NO,NO,NO,NO,NO,NO,29510,ST LOUIS,-90.262798,38.656305,St. Louis
-90.263162,38.654273,189,269,2300,KIHMSB,KINGSHIGHWAY @ HODIAMONT RIGHT OF WAY SB,N KINGSHIGHWAY BLVD,SUBURBAN TRAK,95,3095,FS,NO,NO,NO,NO,YES,YES,29510,ST LOUIS,-90.263162,38.654273,St. Louis
-90.26367,38.6513620000001,190,269,2302,KHDESB,KINGSHIGHWAY @ DELMAR SB,N KINGSHIGHWAY BLVD,DELMAR BLVD,95,3095,FS,NO,NO,NO,YES,YES,YES,29510,ST LOUIS CITY,-90.26367,38.651362,St. Louis
-90.26386,38.649997,191,269,2303,KIMPSB,KINGSHIGHWAY @ MCPHERSON SB,N KINGSHIGHWAY BLVD,MCPHERSON AVE,95,3095,NS,NO,NO,NO,NO,YES,YES,29510,ST LOUIS,-90.26386,38.649997,St. Louis
-90.264127,38.648421,192,269,2304,KIWMSB,KINGSHIGHWAY @ WATERMAN SB,N KINGSHIGHWAY BLVD,WATERMAN BLVD,95,3095,NS,NO,NO,NO,YES,YES,YES,29510,ST LOUIS,-90.264127,38.648421,St. Louis
-90.264625,38.6455320000001,193,269,2305,KHMASB,KINGSHIGHWAY @ MARYLAND SB,N KINGSHIGHWAY BLVD,MARYLAND PLZ,"1, 95","3001, 3095",NS,NO,NO,NO,NO,YES,YES,29510,ST LOUIS,-90.264625,38.645532,St. Louis
-90.264843,38.6443110000001,194,269,2306,KILISB,KINGSHIGHWAY @ LINDELL SB,N KINGSHIGHWAY BLVD,LINDELL BLVD,"1, 95","3001, 3095",NS,NO,YES,NO,YES,YES,YES,29510,ST LOUIS,-90.264843,38.644311,St. Louis
-90.261747,38.6388860000001,195,269,2308,FOEUEB,FOREST PARK @ EUCLID EB,FOREST PARK AVE,S EUCLID AVE,"1, 10, 95","3001, 3010, 3095",FS,NO,NO,NO,NO,YES,YES,29510,ST LOUIS,-90.261747,38.638886,St. Louis
-90.2647259999999,38.6283540000001,196,269,2309,KIOASB,KINGSHIGHWAY @ OAKLAND  SB,S KINGSHIGHWAY BLVD,OAKLAND AVE,95,3095,FS,NO,NO,NO,YES,YES,YES,29510,ST LOUIS,-90.264726,38.628354,St. Louis
-90.265011,38.626453,197,269,2310,KHMNSB,KINGSHIGHWAY @ MANCHESTER SB,S KINGSHIGHWAY BLVD,WISE AVE,95,3095,NS,NO,YES,NO,YES,YES,YES,29510,ST LOUIS,-90.265011,38.626453,St. Louis
-90.2667289999999,38.6180840000001,198,269,2313,KHSHSB,KINGSHIGHWAY @ SHAW SB,S KINGSHIGHWAY BLVD,SHAW AVE,95,3095,FS,NO,NO,NO,NO,YES,YES,29510,ST LOUIS,-90.266729,38.618084,St. Louis
-90.267925,38.611884,199,269,2314,KISOSB,KINGSHIGHWAY @ SOUTHWEST SB,S KINGSHIGHWAY BLVD,SOUTHWEST AVE,95,3095,FS,NO,NO,NO,YES,YES,YES,29510,ST LOUIS,-90.267925,38.611884,St. Louis
-90.268566,38.608734,200,269,2316,KHMGSB,KINGSHIGHWAY @ MAGNOLIA SB,S KINGSHIGHWAY BLVD,MAGNOLIA AVE,95,3095,FS,NO,NO,NO,NO,NO,NO,29510,ST LOUIS,-90.268566,38.608734,St. Louis
-90.271066,38.596095,201,269,2317,KHOLSB,KINGSHIGHWAY @ OLEATHA SB,S KINGSHIGHWAY BLVD,OLEATHA AVE,95,3095,NS,NO,YES,NO,NO,YES,YES,29510,ST LOUIS,-90.271066,38.596095,St. Louis
-90.2721569999999,38.593289,202,269,2318,KITOSB,KINGSHIGHWAY @ THOLOZAN SB,S KINGSHIGHWAY BLVD,THOLOZAN AVE,95,3095,NS,NO,NO,NO,NO,YES,YES,29510,ST LOUIS,-90.272157,38.593289,St. Louis
-90.273635,38.591233,203,269,2319,KHCHSB,KINGSHIGHWAY @ CHIPPEWA SB,S KINGSHIGHWAY BLVD,CHIPPEWA ST,95,3095,FS,NO,NO,NO,YES,YES,YES,29510,ST LOUIS CITY,-90.273635,38.591233,St. Louis
-90.274928,38.5893150000001,204,269,2321,KHBASB,KINGSHIGHWAY @ BANCROFT SB,S KINGSHIGHWAY BLVD,BANCROFT AVE,95,3095,FS,NO,YES,NO,NO,YES,YES,29510,ST LOUIS,-90.274928,38.589315,St. Louis
-90.2763649999999,38.5870850000001,205,269,2323,KIDSSB,KINGSHIGHWAY @ DEVONSHIRE SB,S KINGSHIGHWAY BLVD,DEVONSHIRE AVE,95,3095,NS,NO,NO,NO,NO,YES,YES,29510,ST LOUIS,-90.276365,38.587085,St. Louis
-90.276687,38.585383,206,269,2325,KHNTSB,KINGSHIGHWAY @ NOTTINGHAM SB,S KINGSHIGHWAY BLVD,NOTTINGHAM AVE,95,3095,NS,NO,YES,YES,NO,NO,YES,29510,ST LOUIS,-90.276687,38.585383,St. Louis
-90.278061,38.5826440000001,207,269,2327,KIDESB,KINGSHIGHWAY @ DELOR SB,S KINGSHIGHWAY BLVD,DELOR ST,95,3095,NS,NO,NO,NO,NO,NO,YES,29510,ST LOUIS,-90.278061,38.582644,St. Louis
-90.2790209999999,38.5808410000001,208,269,2329,KIEISB,KINGSHIGHWAY @ EICHELBERGER SB,S KINGSHIGHWAY BLVD,EICHELBERGER ST,95,3095,FS,NO,NO,NO,NO,YES,YES,29510,ST LOUIS,-90.279021,38.580841,St. Louis
-90.279373,38.5801200000001,209,269,2331,KHRONB,KINGSHIGHWAY @ ROSA NB,S KINGSHIGHWAY BLVD,ROSA AVE,95,3095,NS,NO,NO,NO,NO,NO,YES,29510,ST LOUIS,-90.279373,38.58012,St. Louis
-90.2764119999999,38.5858660000001,210,269,2332,KIMUNB,KINGSHIGHWAY @ MURDOCH NB,S KINGSHIGHWAY BLVD,MURDOCH AVE,95,3095,NS,NO,YES,YES,NO,NO,YES,29510,ST LOUIS,-90.276412,38.585866,St. Louis
-90.27615,38.5871300000001,211,269,2333,KIDSNB,KINGSHIGHWAY @ DEVONSHIRE NB,S KINGSHIGHWAY BLVD,DEVONSHIRE AVE,95,3095,FS,NO,YES,YES,NO,YES,YES,29510,ST LOUIS,-90.27615,38.58713,St. Louis
-90.275293,38.5884580000001,212,269,2334,KHSUNB,KINGSHIGHWAY @ SUTHERLAND NB,S KINGSHIGHWAY BLVD,S SUTHERLAND AVE,95,3095,NS,NO,NO,NO,NO,YES,YES,29510,ST LOUIS,-90.275293,38.588458,St. Louis
-90.274289,38.589908,213,269,2335,KIWNNB,KINGSHIGHWAY @ WINONA NB,S KINGSHIGHWAY BLVD,S WINONA AVE,95,3095,NS,NO,NO,NO,NO,NO,NO,29510,ST LOUIS,-90.274289,38.589908,St. Louis
-90.272815,38.5919720000001,214,269,2336,KHCHNB,KINGSHIGHWAY @ CHIPPEWA NB,S KINGSHIGHWAY BLVD,CHIPPEWA ST,95,3095,FS,NO,YES,YES,YES,YES,YES,29510,ST LOUIS CITY,-90.272815,38.591972,St. Louis
-90.271555,38.5938340000001,215,269,2338,KITZNB,KINGSHIGHWAY @ THOLOZAN NB,KINGSHIGHWAY BLVD,THOLOZAN AVE,95,3095,NS,NO,NO,NO,NO,YES,YES,29510,ST LOUIS,-90.271555,38.593834,St. Louis
-90.267626,38.612308,216,269,2340,KIVANB,KINGSHIGHWAY @ VANDEVENTER NB,S KINGSHIGHWAY BLVD,VANDEVENTER AVE,95,3095,NS,NO,YES,YES,YES,NO,NO,29510,ST LOUIS,-90.267626,38.612308,St. Louis
-90.2664819999999,38.6179000000001,217,269,2342,KISWNB,KINGSHIGHWAY @ SHAW NB,KINGSHIGHWAY BLVD,SHAW AVE,95,3095,FS,NO,NO,NO,NO,YES,YES,29510,ST LOUIS,-90.266482,38.6179,St. Louis
-90.266304,38.620057,218,269,2343,KHMCSB,KINGSHIGHWAY @ MCREE SB,S KINGSHIGHWAY BLVD,MCREE AVE,95,3095,FS,NO,NO,NO,NO,YES,YES,29510,ST LOUIS,-90.266304,38.620057,St. Louis
-90.266171,38.6194540000001,219,269,2344,KIMCNB,KINGSHIGHWAY @ MCREE NB,S KINGSHIGHWAY BLVD,MCREE AVE,95,3095,NS,NO,YES,YES,NO,YES,YES,29510,ST LOUIS,-90.266171,38.619454,St. Louis
-90.264801,38.626205,220,269,2345,KHMNNB,KINGSHIGHWAY @ MANCHESTER NB,KINGSHIGHWAY BLVD ,MANCHESTER AVE,95,3095,FS,NO,YES,YES,YES,YES,YES,29510,ST LOUIS,-90.264801,38.626205,St. Louis
-90.2619359999999,38.639058,221,269,2347,FOEUWB,FOREST PARK @ EUCLID WB,FOREST PARK AVE,S EUCLID AVE,"1, 10, 95","3001, 3010, 3095",NS,NO,YES,NO,NO,YES,YES,29510,ST LOUIS,-90.261936,38.639058,St. Louis
-90.265303,38.640719,222,269,2348,KHLANB,KINGSHIGHWAY @ LACLEDE NB,S KINGSHIGHWAY BLVD,LACLEDE AVE,"1, 10, 95","3001, 3010, 3095",NS,NO,YES,YES,NO,YES,YES,29510,ST LOUIS,-90.265303,38.640719,St. Louis
-90.2648139999999,38.643563,223,269,2349,KILINB,KINGSHIGHWAY @  LINDELL NB,N KINGSHIGHWAY BLVD,LINDELL BLVD,"1, 10, 95","3001, 3010, 3095",NS,NO,YES,NO,YES,YES,YES,29510,ST LOUIS CITY,-90.264814,38.643563,St. Louis
