Stop ID,Stop Name,Location
8112,ON N CENTURY AT FRONT SB,"(39.129544, -94.489558)"
25165,ON TROOST AT 65TH NORTHBOUND,"(39.009537, -94.574677)"
1060085,ON 7TH AT OAKLAND SOUTHBOUND,"(39.120543, -94.626894)"
107050,ON RAINBOW AT SW BLVD SOUTHBOUND,"(39.066313, -94.613228)"
10192,ON 11TH AT LYDIA WESTBOUND NEARSIDE,"(39.100584, -94.565064)"
1090095,ON 12TH AT BENNINGTON EASTBOUND,"(39.097325, -94.505562)"
1010041,ON STATE AT 41ST TERRACE WESTBOUND,"(39.116878, -94.677956)"
2800085,ON 47TH AT APPLETON EASTBOUND,"(39.036985, -94.451114)"
5300033,ON GILLHAM AT LINWOOD NORTHBOUND,"(39.069122, -94.578913)"
1750047,ON 75TH AT WYOMING WESTBOUND,"(38.992984, -94.606781)"
1040065,ON 40TH AT BARBER NORTHBOUND,"(39.069761, -94.674736)"
2960035,ON BLUE RIDGE BLVD AT 10512 BLUE RIDGE SOUTHBOUND,"(38.933112, -94.508054)"
5461550,ON JOHNSON DRIVE AT ANTIOCH ROAD WB FARSIDE,"(39.022358, -94.687046)"
2800256,ON 42ND AT PITTMAN EASTBOUND,"(39.046802, -94.461255)"
5600130,ON CARONDELET SHELTER SOUTHBOUND,"(38.935638, -94.6016)"
116185,ON N 98TH ST AT 1405 N 98TH ST EASTBOUND,"(39.124717, -94.80751)"
1060037,ON QUINDARO AT 10TH WESTBOUND,"(39.134812, -94.635179)"
5600132,ON CARONDELET AT STATE LN WESTBOUND,"(38.935204, -94.607422)"
1080227,ON INDIANA AT 28TH SOUTHBOUND,"(39.074593, -94.543468)"
6300035,ON 63RD AT TRACY WESTBOUND,"(39.013217, -94.572474)"
1230005,ON 23RD AT HARDESTY WESTBOUND,"(39.083333, -94.519803)"
1011305,ON MINNESOTA AT 14TH WB,"(39.115571, -94.644582)"
1131516,ON LEAVENWORTH RD AT 8350 WB,"(39.143159, -94.773248)"
1550055,ON NICH PKWY AT 46TH TERR SOUTHBOUND,"(39.043324, -94.588372)"
2800295,ON BLUE RIDGE CUT OFF AT 57TH SOUTHBOUND,"(39.020216, -94.481614)"
1070083,ON 7TH AT LOWELL AVE NORTHBOUND,"(39.100883, -94.626103)"
550191,ON 350 HWY AT S NOLAND RD NORTHBOUND NEARSIDE,"(38.965338, -94.428468)"
5461513,ON COLLEGE BLVD AT PFLUMM RD EASTBOUND,"(38.927256, -94.741809)"
951619,ON 95TH AT SWITZER EASTBOUND FARSIDE,"(38.956479, -94.704392)"
5751580,ON 75TH AT NALL AVE WESTBOUND NEARSIDE,"(38.993224, -94.648833)"
1020056,ON CENTRAL AT 10TH EASTBOUND,"(39.100711, -94.635311)"
113018,ON PARALLEL AVE AT N 83RD ST EASTBOUND,"(39.128516, -94.773085)"
1060011,ON 4TH AT WASHINGTON SOUTHBOUND,"(39.118297, -94.618826)"
1750009,ON CLEVELAND AT 68TH SOUTHBOUND FARSIDE,"(39.002702, -94.542772)"
390122,ON 39TH BETWEEN TERRECE & MERCIER EB,"(39.057102, -94.602108)"
1040092,ON 7TH AT MIAMI NORTHBOUND,"(39.082318, -94.625613)"
2800047,ON BLUE RIDGE BLVD AT 81ST NORTHBOUND,"(38.977048, -94.490189)"
6300015,ON 63RD AT LEWIS RD WESTBOUND,"(39.014847, -94.521182)"
5751503,ON QUIVIRA AT 119TH CT NB,"(38.910051, -94.723558)"
5600044,ON BROOKSIDE AT 56TH SB,"(39.025853, -94.585612)"
1040024,ON 10TH AT FORD SB,"(39.104952, -94.635546)"
7100087,ON 13TH AT LOCUST WESTBOUND,"(39.098484, -94.577329)"
25325,ON TROOST AT 25TH NB,"(39.081282, -94.570736)"
112,JOHNSON COUNTY COMMUNITY COLLEGE CARLSEN CENTER,"(38.925719, -94.727834)"
5561529,ON METCALF AT 71ST ST NB,"(39.000182, -94.667554)"
2400051,ON INDEPENDENCE AVE AT CYPRESS WESTBOUND,"(39.105619, -94.529435)"
2401098,ON LEXINGTON AT PLEASANT EASTBOUND,"(39.092241, -94.421427)"
3100017,ON 31ST BETWEEN AGNES AND BENTON WESTBOUND,"(39.069781, -94.549235)"
285154,ON STERLING AT 23RD SB,"(39.079158, -94.446261)"
58047,ON JC NICHOLS PKWY BETWEEN WARD PKY AND 47TH NB,"(39.041024, -94.588008)"
220701,ON 40 HWY AT 10440 EAST 40 HWY EB,"(39.053186, -94.455885)"
121204,ON HARDESTY AT 17TH ST SB,"(39.090603, -94.519603)"
2921505,ON N FOREST AT E TRUMAN ROAD SB,"(39.094673, -94.436436)"
1750102,ON 75TH AT MONROE EASTBOUND,"(38.990186, -94.544968)"
1230119,ON 23RD AT BRIGHTON EASTBOUND,"(39.083371, -94.524656)"
75195,ON 12TH AT TROOST WESTBOUND FARSIDE,"(39.099544, -94.57044)"
2800012,ON BLUE RIDGE BLVD AT 111TH NORTHBOUND,"(38.922747, -94.509111)"
3062002,ON JACKSON AT R D MIZE SOUTHBOUND NEARSIDE,"(39.062282, -94.34635)"
6300074,ON 63RD AT INDIANA EASTBOUND,"(39.012046, -94.546966)"
1080124,ON INDIANA AT 39TH NORTHBOUND NEARSIDE,"(39.055013, -94.544282)"
5461535,ON NIEMAN ROAD AT 60TH ST NB,"(39.020171, -94.714501)"
1210058,ON ST. JOHN AT LAWNDALE EASTBOUND,"(39.11229, -94.515302)"
306203,CITY OF INDEPENDENCE UTILIITES CENTER NORTHBOUND,"(39.076737, -94.375472)"
1062500,ON 38TH AT EVERETT NB,"(39.120292, -94.673259)"
282514,ON BLUE RIDGE CUT OFF AT 5000 NB,"(39.033245, -94.478884)"
2460010,ON EXECUTIVE HILLS BLVD AT TIFFANY SPRINGS PKWY NB,"(39.274996, -94.667927)"
1080160,ON 18TH BETWEEN PASEO & GROVE WESTBOUND,"(39.09128, -94.565522)"
2911531,ON US 24 HWY AT LEES SUMMIT ROAD WB,"(39.105216, -94.394058)"
5461523,ON NIEMAN RD AT 72ND TERR NB,"(38.997471, -94.714366)"
163153,ON WINCHESTER AT 6301 WINCHESTER NB,"(39.009042, -94.50414)"
5100205,ON ROANOKE AT JARBOE NORTHBOUND,"(39.044917, -94.599489)"
1131301,ON PARALLEL PKWY AT 91ST ST WB,"(39.128651, -94.78959)"
540010,ON 85TH ST AT SUMMIT EASTBOUND FARSIDE,"(38.974318, -94.599554)"
1200032,ON JACKSON AT 23RD NORTHBOUND,"(39.083642, -94.533703)"
23517,ON 35TH AT INDIANA WESTBOUND,"(39.062396, -94.543815)"
5100054,ON BROADWAY AT 39TH NORTHBOUND,"(39.056872, -94.590684)"
5100060,ON BROADWAY AT LINWOOD NORTHBOUND,"(39.067037, -94.590115)"
5710027,ON 63RD AT MORNINGSIDE WESTBOUND,"(39.013792, -94.585998)"
1060065,ON QUINDARO AT 21ST PL EASTBOUND,"(39.139337, -94.654029)"
5751575,ON 75TH ST AT LAMAR EB,"(38.993056, -94.65848)"
121153,ON TOPPPING AT INDEPENDENCE AVE SB,"(39.105134, -94.51454)"
1060202,ON 38TH AT OAKLAND SOUTHBOUND,"(39.121565, -94.673397)"
571732,ON WORNALL AT BLUE RIDGE BLVD NORTHBOUND FARSIDE,"(38.890329, -94.595161)"
25194,ON TROOST AT 37TH  NORTHBOUND,"(39.059552, -94.57188)"
1090062,ON 9TH AT EUCLID EASTBOUND,"(39.102642, -94.558385)"
3800018,ON N ANTIOCH AT NE 57TH TERR SB,"(39.198147, -94.54871)"
3000014,ON ST JOHN AT DENVER WESTBOUND,"(39.112574, -94.520928)"
1090012,ON HARDESTY AT WINNER NORTHBOUND FARSIDE,"(39.099325, -94.51901)"
390030,ON 39TH AT HARDESTY WESTBOUND,"(39.054522, -94.52139)"
5100133,ON WARD PKWY AT 51ST SOUTHBOUND,"(39.0356, -94.602217)"
12101,ON WILSON RD AT BELLAIRE AVE EB,"(39.105179, -94.513358)"
1020072,ON CENTRAL AT 24TH EASTBOUND,"(39.108579, -94.656603)"
113009,ON LEAVENWORTH RD AT N  63RD ST WESTBOUND,"(39.143147, -94.724387)"
2960030,ON BLUE RIDGE BLVD AT 99TH ST SOUTHBOUND,"(38.945247, -94.508359)"
5751511,ON 110TH ST AT QUIVIRA EASTBOUND,"(38.930031, -94.72468)"
1060042,ON QUINDARO AT 17TH WESTBOUND,"(39.137727, -94.646975)"
2700113,ON 27TH AT PASEO EASTBOUND,"(39.077498, -94.566055)"
290077,ON GRAND AT 19TH NORTHBOUND,"(39.089983, -94.581339)"
5400177,ON PASEO AT 83RD SOUTHBOUND,"(38.977171, -94.567267)"
350007,ON WESTPORT RD AT BROADWAY EB,"(39.053336, -94.590333)"
3101,ON PENNSYLVANIA AT 31ST NB,"(39.070699, -94.591126)"
2800319,ON BLUE RIDGE BLVD AT 80TH TERR. SOUTHBOUND,"(38.978442, -94.488691)"
2800095,ON BLUE RIDGE BLVD AT 49TH NORTHBOUND,"(39.032263, -94.438926)"
11168,ON FRONT AT TOPPING WESTBOUND,"(39.130728, -94.515883)"
1030001,ON 5TH ST  AT NEBRASKA NB,"(39.117647, -94.621301)"
1200184,ON JACKSON AT 18TH SOUTHBOUND,"(39.090254, -94.533472)"
2840073,ON NOLAND AT 32ND SOUTHBOUND,"(39.061681, -94.414843)"
1040029,ON 10TH AT GILMORE SOUTHBOUND,"(39.096011, -94.635461)"
1750074,ON 75TH AT STATE LINE EASTBOUND,"(38.992897, -94.60736)"
11616,ON PARALLEL PKWY AT 55TH ST EB,"(39.128377, -94.706125)"
403157,ON SANTA FE AT KANSAS CITY ROAD WESTBOUND,"(38.883688, -94.81226)"
113026,ON LEAVENWORTH RD  AT N 61ST ST  EASTBOUND,"(39.143034, -94.719732)"
5400142,ON PASEO AT 51ST SOUTHBOUND,"(39.034396, -94.567655)"
1020035,ON CENTRAL AT 19TH WESTBOUND,"(39.106404, -94.650422)"
5820,ON JC NICHOLS PKWY AT 47TH ST SB,"(39.04145, -94.588124)"
282326,ON 40 HWY AT EWING HEART MOBILE VILLAGE EB,"(39.070247, -94.503759)"
1080135,ON INDIANA AT 29TH NORTHBOUND FARSIDE,"(39.07252, -94.543419)"
1211402,ON 45TH ST AT CLEVELAND WB,"(39.044153, -94.540219)"
6300030,ON 63RD AT BROOKLYN WESTBOUND,"(39.012723, -94.56052)"
1142700,ON STATE AVE AT 67TH WB,"(39.116862, -94.734165)"
1080247,ON INDIANA AT BENTON SOUTHBOUND,"(39.042393, -94.545096)"
1012810,ON STATE AVE AT 24TH WESTBOUND,"(39.116844, -94.655886)"
571172,ON BLUE RIDGE AT TRUMAN CORNERS NORTHBOUND,"(38.904997, -94.528249)"
1040059,ON METROPOLITAN AT 42ND EASTBOUND,"(39.073073, -94.677001)"
1040071,ON STRONG AT 39TH EASTBOUND,"(39.075046, -94.673944)"
392901,ON 39TH AT RAINBOW WESTBOUND,"(39.057423, -94.612147)"
5600075,ON WORNALL AT 89TH SOUTHBOUND NEARSIDE,"(38.966995, -94.595491)"
2803012,ON BLUE RIDGE BLVD AT 87TH ST NORTHBOUND FARSIDE,"(38.966758, -94.499318)"
2340002,ON AMBASSADOR AT 110TH ST SB,"(39.290806, -94.679925)"
54152,ON PASEO AT MEYER SB,"(39.012374, -94.568805)"
495187,ON 95TH AT MONROVIA ST WESTBOUND NEARSIDE,"(38.956642, -94.728189)"
1462,ON DAVIDSON AT PARVIN NB,"(39.167868, -94.562068)"
1231202,ON 25TH ST AT BELLEVIEW WB,"(39.0824, -94.596145)"
5610047,ON ROANOKE AT BELLEVIEW NORTHBOUND,"(39.04362, -94.598374)"
75181,ON E 87TH ST AT HILLCREST WESTBOUND,"(38.967735, -94.522473)"
1750053,ON STATE LINE AT 81ST SOUTHBOUND,"(38.981949, -94.608374)"
1350111,ON CHOUTEAU AT PARVIN ROAD NB,"(39.162522, -94.532295)"
660165,ON ANTIOCH AT 106TH TER NORTHBOUND,"(38.935905, -94.686156)"
5561532,ON JOHNSON DR AT ROE AVE WB,"(39.024967, -94.640652)"
113031,ON N  47TH ST  AT OAKLAND AVE  SOUTHBOUND,"(39.12121, -94.686566)"
129155,ON AMBASSADOR AT SOUTHPLAZA CIR SB,"(39.305132, -94.682154)"
85194,ON MCGEE TRAFFICWAY AT 27TH NORTHBOUND,"(39.076755, -94.579994)"
23524,ON 35TH AT BROOKLYN WESTBOUND FARSIDE,"(39.062834, -94.558035)"
25192,ON TROOST AT 39TH NORTHBOUND,"(39.056191, -94.57205)"
1200052,ON 12TH AT PROSPECT WESTBOUND,"(39.098899, -94.551318)"
4700202,ON BLUE PKWY AT 4001 BLUE PKWY EASTBOUND,"(39.035112, -94.537647)"
24319,ON AMBASSADOR AT POMONA NB,"(39.282949, -94.671934)"
3700054,ON BURLINGTON AT 23RD AVE SOUTHBOUND,"(39.145021, -94.580545)"
512313,ON BROADWAY BETWEEN 32ND AND 31ST ST NORTHBOUND,"(39.070295, -94.589908)"
1350019,ON CHOUTEAU AT PARVIN RD SOUTHBOUND,"(39.162636, -94.532644)"
14216,ON BARRY RD AT BEAMAN WB,"(39.246684, -94.636123)"
3100101,ON 35TH AT ELMWOOD EASTBOUND,"(39.061837, -94.530337)"
5300007,ON SWOPE PKWY AT BRUCE WATKINS PKWY WESTBOUND,"(39.04005, -94.556684)"
203,EAST VILLAGE - BAY C,"(39.099149, -94.573462)"
3530,ON NE ANTIOCH AT PARVIN SB,"(39.162871, -94.547062)"
471,47TH & STATE AVE METROCENTER NORTHBOUND LANE,"(39.114085, -94.685664)"
1131537,ON 103RD TERR AT WEBSTER NB,"(39.140234, -94.816497)"
1030018,ON FAIRFAX AT FUNSTON EASTBOUND,"(39.143108, -94.610677)"
5600081,ON WORNALL AT 96TH TERR SB,"(38.953528, -94.596007)"
103181,ON QUINDARO AT 5TH ST WESTBOUND,"(39.130362, -94.621316)"
1750110,ON CLEVELAND AT 68TH STREET NORTHBOUND,"(39.002709, -94.542633)"
240006,ON 23RD AT LESLIE WB,"(39.078988, -94.407931)"
403188,ON STRANG LINE AT W 116TH NORTHBOUND NEARSIDE,"(38.918354, -94.760795)"
5600167,ON WORNALL AT 73RD TERRACE NB,"(38.994966, -94.594087)"
1020078,ON WESTVIEW AT ANN NORTHBOUND,"(39.113578, -94.660185)"
1060049,ON 27TH AT LATHROP NORTHBOUND,"(39.141529, -94.659048)"
5751592,ON 75TH AT CHADWICK ST WB,"(38.99331, -94.620882)"
3800116,ON SWIFT AT ARMOUR NORTHBOUND NEARSIDE,"(39.141875, -94.577194)"
5461553,ON JOHNSON DRIVE AT GOODMAN ST EB FARSIDE,"(39.022214, -94.679896)"
107175,ON W 47TH AT S 9TH STREET WESTBOUND,"(39.044111, -94.631621)"
1330007,ON VIVION AT GARFIELD/GADDY EASTBOUND,"(39.182272, -94.554639)"
16002,ON OAK AT TRUMAN RD NEARSIDE NB,"(39.095512, -94.5787)"
2851502,ON S CRYSLER AT W 23RD ST SB,"(39.079948, -94.43243)"
5400023,ON PASEO AT GREGORY NORTHBOUND,"(38.998242, -94.564011)"
5600061,ON WORNALL BETWEEN 75TH AND 76TH SOUTHBOUND,"(38.991811, -94.594372)"
2800318,ON BLUE RIDGE BLVD AT 7908 BLUE RIDGE CUTOFF SB,"(38.97961, -94.487332)"
1732501,ON FRONT ST AT EAST 3629  SEARS OUTLET STORE EB,"(39.131264, -94.540625)"
475196,ON QUIVIRA AT 83RD NORTHBOUND NEARSIDE,"(38.978257, -94.723494)"
2800045,ON BLUE RIDGE BLVD AT JAMES A REED NORTHBOUND,"(38.974702, -94.49284)"
129152,ON N AMBASSADOR DR AT 9511 N AMBASSADOR NB,"(39.26399, -94.656208)"
114022,ON PARALLEL AVE  AT N 85TH ST  WESTBOUND,"(39.128753, -94.775568)"
1080249,ON BENTON AT 47TH TERR SOUTHBOUND,"(39.03968, -94.542361)"
85191,ON 29TH AT GILLHAM RD EASTBOUND,"(39.074338, -94.578814)"
1750090,ON 75TH AT LYDIA EASTBOUND,"(38.991363, -94.571186)"
951659,ON 95TH AT TWILIGHT WESTBOUND,"(38.956535, -94.764637)"
5400162,ON PASEO AT 69TH SOUTHBOUND,"(39.002045, -94.562713)"
1420008,ON N OAK AT NE 54TH ST SOUTHBOUND,"(39.193578, -94.576602)"
2921516,ON N FOREST AT US 24 HWY NB,"(39.101964, -94.436085)"
401175,ON W 119TH AT FARLEY WESTBOUND FARSIDE,"(38.912982, -94.695112)"
18185,ON E 67TH AT MYRTLE WESTBOUND NEARSIDE,"(39.004618, -94.540356)"
1021514,ON N 6TH STREET AT CENTRAL NB,"(39.102877, -94.623328)"
281501,ON 87TH STREET AT 6300 E 87TH STREET WESTBOUND,"(38.967434, -94.51728)"
2400100,ON CHARLOTTE AT 6TH NORTHBOUND,"(39.105861, -94.573571)"
403150,ON SANTA-FE AT K-7 HIGHWAY WESTBOUND,"(38.883861, -94.832926)"
284153,ON 40 HWY AT WASHINGTON EB,"(39.035694, -94.419555)"
1070001,ON STATE AT 41ST TERRACE EASTBOUND,"(39.116563, -94.677382)"
5600150,ON WORNALL AT 89TH NORTHBOUND NEARSIDE,"(38.966835, -94.595361)"
390068,ON 39TH AT PENNSYLVANIA WESTBOUND,"(39.056875, -94.592943)"
2490004,ON 95TH ST AT NALL EASTBOUND NEARSIDE,"(38.95666, -94.649279)"
390042,ON 39TH AT BENTON BLVD WESTBOUND,"(39.055287, -94.546563)"
5400048,ON PASEO AT 44TH NORTHBOUND,"(39.046795, -94.567887)"
390178,ON 43RD AT SPRUCE EASTBOUND,"(39.047478, -94.534581)"
26021,ON TROOST AT 43RD NB,"(39.049805, -94.57241)"
2800056,ON BLUE RIDGE BLVD AT 74TH TERRACE NORTHBOUND,"(38.989172, -94.482792)"
3100038,ON 31ST AT MCGEE WESTBOUND,"(39.070968, -94.581096)"
1350075,ON ARMOUR AT IRON EASTBOUND NEARSIDE,"(39.142901, -94.571662)"
30002,ON TOPPING AT EQUITABLE NB,"(39.137133, -94.513781)"
181916,ON 18TH AT EVERETT NORTHBOUND NEARSIDE,"(39.119359, -94.649338)"
1200050,ON 12TH AT AGNES WESTBOUND,"(39.098755, -94.547229)"
12102,ON WILSON RD AT BELLAIRE AVE WB,"(39.105345, -94.513117)"
5461546,ON JOHNSON DRIVE AT MERRIAN DRIVE WB FARSIDE,"(39.022229, -94.694555)"
2920004,ON 15TH ST  AT STERLING WESTBOUND,"(39.091302, -94.445698)"
5400157,ON PASEO AT 66TH SOUTHBOUND,"(39.008356, -94.568473)"
7100177,ON PROSPECT AT 56TH SOUTHBOUND,"(39.02481, -94.555349)"
1131503,ON HUTTON AT GEORGIA SB,"(39.135767, -94.831609)"
1550056,ON 47TH AT WYANDOTTE WESTBOUND NEARSIDE,"(39.042347, -94.589156)"
4708,ON BLUE RIDGE CUT OFF AT 38TH TERR NB,"(39.053566, -94.473229)"
114044,ON STATE AVE  AT N  57TH ST  EASTBOUND,"(39.116535, -94.709989)"
183201,ON LEE'S SUMMIT RD AT KIGER NB,"(39.056684, -94.390808)"
4700010,ON SNI-A-BAR AT SKILES WESTBOUND,"(39.031718, -94.4908)"
1605,POWER & LIGHT ON MAIN AT 14TH ST SB,"(39.096872, -94.583399)"
1040099,ON 10TH AT IVANDALE NORTHBOUND,"(39.096177, -94.635305)"
2402014,ON TRUMAN AT OSAGE WB,"(39.093912, -94.418313)"
25132,ON 95TH AT GRANDVIEW WESTBOUND,"(38.954757, -94.550747)"
5100117,ON BROADWAY AT VALENTINE SOUTHBOUND,"(39.061366, -94.590569)"
121209,ON HARDESTY AT 20TH ST NB,"(39.086785, -94.519661)"
5751551,ON 75TH AT REEDER EASTBOUND FARSIDE,"(38.9928, -94.712634)"
2931512,HUB CENTER PRICE CHOPPER,"(39.076879, -94.38259)"
1200104,ON 12TH STREET AT JEFFERSON EASTBOUND,"(39.10022, -94.592388)"
2700139,ON VAN BRUNT AT 27TH SOUTHBOUND,"(39.075338, -94.520663)"
3000030,ON ST JOHN AT BENTON WESTBOUND,"(39.113386, -94.543904)"
107162,ON ROE AT 53RD TER NORTHBOUND,"(39.032268, -94.63961)"
1230011,ON 23RD AT CYPRESS WESTBOUND,"(39.083671, -94.530543)"
5802,ON GRAND AT 5TH SB,"(39.108851, -94.580559)"
2921504,ON N FOREST AT US 24 HWY SOUTHBOUND NEARSIDE,"(39.101932, -94.436223)"
390080,ON 39TH AT BROADWAY WESTBOUND,"(39.056801, -94.59092)"
1420323,ON N OAK AT 43RD TERR SOUTHBOUND,"(39.172865, -94.576808)"
1750109,ON CLEVELAND AT 69TH NORTHBOUND,"(39.00117, -94.542707)"
1040040,ON OSAGE AT ARGENTINE EASTBOUND,"(39.084163, -94.635431)"
113008,ON LEAVENWORTH RD AT N  61ST ST WESTBOUND,"(39.143164, -94.719733)"
5600088,ON WORNALL AT 101ST TERRACE SOUTHBOUND,"(38.944485, -94.596541)"
1062510,ON 34TH AT ROWLAND SB,"(39.134733, -94.668789)"
1420013,ON N OAK AT NE ENGLEWOOD NORTHBOUND,"(39.195617, -94.576334)"
1060024,ON 7TH AT OAKLAND NORTHBOUND,"(39.120363, -94.626737)"
3700053,ON BURLINGTON AT 26TH AVE SOUTHBOUND,"(39.147764, -94.580479)"
1021520,ON CENTRAL AT 7TH BTWN TREMONT WB,"(39.102691, -94.625577)"
6601508,WAL-MART PARK & RIDE AT K-7 & SANTA FE NB,"(38.886741, -94.83543)"
1732509,ON CHOUTEAU AT RIVERBOAT DR NB,"(39.148691, -94.535133)"
5461508,ON COLLEGE BLVD AT PFLUMM ROAD WESTBOUND,"(38.927555, -94.74195)"
562307,ON BROOKSIDE AT MEYER NB,"(39.012565, -94.592119)"
1090086,ON WINNER AT INDEPENDENCE AVE EASTBOUND,"(39.104428, -94.508864)"
2800262,ON NORTHERN AT 43RD SOUTHBOUND,"(39.044418, -94.45221)"
495183,ON RENNER AT MONROVIA SOUTHBOUND FARSIDE,"(38.967112, -94.77993)"
3100087,ON 31ST AT JACKSON EASTBOUND,"(39.069246, -94.535054)"
1420302,ON N OAK AT NORMANDY NORTHBOUND,"(39.177245, -94.576542)"
5400136,ON PASEO AT 43RD SOUTHBOUND,"(39.048925, -94.568009)"
2401074,ON TRUMAN AT CLEVELAND EASTBOUND FARSIDE,"(39.094091, -94.537577)"
5100208,ON BROADWAY AT 43RD SOUTHBOUND,"(39.049467, -94.588346)"
2911521,ON US 24 HWY AT N VIKING DR EB,"(39.12411, -94.362728)"
7100053,ON PROSPECT AT 34TH NORTHBOUND,"(39.064313, -94.553036)"
6619,ON FRONT ST AT CAMBRIDGE WB,"(39.130312, -94.501652)"
1042503,ON STRONG AT 31ST WB,"(39.075202, -94.664917)"
2490011,ON METCALF AT 95TH ST NORTHBOUND NEARSIDE,"(38.956496, -94.667411)"
6781503,SHAWNEE STATION PARK AND RIDE,"(39.00885, -94.764741)"
5751584,ON 75TH ST AT ROE WESTBOUND NEARSIDE,"(38.993307, -94.63956)"
4700194,ON SNI-A-BAR AT 49TH EASTBOUND,"(39.035699, -94.496592)"
2960012,ON BANNISTER AT BELMONT WESTBOUND,"(38.952863, -94.518564)"
1040044,ON RUBY AT 15TH WESTBOUND,"(39.071555, -94.646155)"
1010017,ON 6TH AT ANN SOUTHBOUND,"(39.113705, -94.624141)"
2800090,ON STERLING AT 49TH SOUTHBOUND,"(39.032888, -94.448336)"
240003,ON 23RD AT RANDALL WB,"(39.078813, -94.401421)"
5600158,ON WORNALL AT 82ND NORTHBOUND NEARSIDE,"(38.979525, -94.59476)"
390147,ON 39TH AT PROSPECT EASTBOUND,"(39.05536, -94.553738)"
1910002,ON JENNINGS AT 6TH TERR COURT NB,"(39.115442, -94.374498)"
25039,ON TROOST AT BRUSH CREEK SOUTHBOUND,"(39.043709, -94.572893)"
3700142,ON N OAK AT 82ND NORTHBOUND,"(39.242946, -94.575858)"
1040088,ON RUBY AT VALLEY EASTBOUND,"(39.071405, -94.642105)"
95163,ON 95TH AT LACKMAN WESTBOUND,"(38.956536, -94.76106)"
1211503,ON N CHOUTEAU TRFY AT 48TH TERR NB,"(39.181225, -94.540563)"
6300004,ON BLUE RIDGE CUTOFF AT 6412 BLUE RIDGE CUTOFF SB,"(39.007508, -94.482079)"
173003,ISLE OF CAPRI CASINO,"(39.120741, -94.563077)"
1080216,ON TRUMAN AT INDIANA EASTBOUND FARSIDE,"(39.094348, -94.542252)"
5610004,ON RED BRIDGE AT GRAND WESTBOUND,"(38.926364, -94.590178)"
7100035,ON PROSPECT AT 54TH NORTHBOUND,"(39.028259, -94.555001)"
3000079,ON LEXINGTON AT GARFIELD EASTBOUND,"(39.111034, -94.557049)"
1070088,ON 7TH AT OHIO NORTHBOUND,"(39.108037, -94.626724)"
3100029,ON 31ST AT TRACY WESTBOUND,"(39.070448, -94.568542)"
1070080,ON 7TH AT OSAGE NORTHBOUND,"(39.084452, -94.625683)"
1040060,ON METROPOLITAN AT 40TH EASTBOUND,"(39.073116, -94.675022)"
1020023,ON CENTRAL AT 8TH WESTBOUND,"(39.101455, -94.629623)"
1131520,ON LEAVENWORTH RD AT E WELBORN LAKE DR WB,"(39.142937, -94.690487)"
2800051,ON BLUE RIDGE BLVD AT 78TH TERRACE NORTHBOUND,"(38.981637, -94.484796)"
1320028,ON ARMOUR AT KNOX WESTBOUND NEARSIDE,"(39.143491, -94.569048)"
1030031,ON QUINDARO AT 4TH ST EASTBOUND,"(39.130256, -94.619407)"
5300156,ON SWOPE PKWY AT 5600 SWOPE PARKWAY NORTHBOUND,"(39.024308, -94.541243)"
5600178,ON BROOKSIDE AT 63RD NB,"(39.013937, -94.591503)"
290006,ON BARRY RD AT ROBINHOOD WESTBOUND,"(39.246579, -94.621296)"
1011301,ON STATE AVE AT CAMPUS DR WB,"(39.116796, -94.747172)"
2800299,ON BLUE RIDGE CUT OFF AT 60TH TERR SOUTHBOUND,"(39.014593, -94.481755)"
292151,ON 24 HWY AT RIVER WB FS,"(39.101953, -94.427572)"
5561525,MATT ROSS COMMUNITY CENTER MARTY ST AT 81ST NB,"(38.981789, -94.669579)"
1131525,ON 38TH ST AT WEBSTER SB,"(39.138881, -94.673373)"
4700038,ON CLEAVER II BLVD AT LOCUST WESTBOUND,"(39.042157, -94.580423)"
91818,ON EWING AT TRUMAN ROAD NORTHBOUND,"(39.093897, -94.503454)"
7100077,ON TRUMAN AT WOODLAND WESTBOUND FARSIDE,"(39.095101, -94.561061)"
25213,ON TROOST AT 17TH NORTHBOUND,"(39.092895, -94.570147)"
2910001,TRUMAN LIBRARY,"(39.102736, -94.421451)"
2400130,ON INDEPENDENCE  AT HARDESTY EASTBOUND,"(39.105145, -94.519009)"
1080115,ON BENTON AT 47TH TERR NORTHBOUND,"(39.039558, -94.542135)"
1615,CITY MARKET ON WALNUT AT 5TH ST EB,"(39.108477, -94.581756)"
2700101,ON HOLMES BETWEEN 24TH AND 23RD NORTHBOUND,"(39.084563, -94.575773)"
951643,ON 95TH AT DELMAR WESTBOUND,"(38.956877, -94.634986)"
5610059,ON WORNALL AT 108TH TERR SOUTHBOUND,"(38.931724, -94.59532)"
2920007,ON WINNER RD AT HARVARD EASTBOUND,"(39.087575, -94.44756)"
116153,ON PARALLEL AT 81ST EB,"(39.128472, -94.771038)"
2850088,ON STERLING AT SHELEY NORTHBOUND,"(39.06696, -94.446621)"
712402,ON PROSPECT AT 77TH TERR SB,"(38.985105, -94.557679)"
152,INDEPENDENCE METROCENTER WESTSIDE,"(39.09379, -94.413827)"
3100080,ON 31ST AT WALROND EASTBOUND,"(39.069588, -94.546081)"
1080156,ON 18TH AT EUCLID WESTBOUND,"(39.091101, -94.558898)"
114004,ON STATE AVE  AT N  52ND ST  WESTBOUND,"(39.116726, -94.697163)"
